r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.23,13.1,2.19,11.855905701379376,1.0037574997610508,11.878159098116285
0.47,17.3,2.39,14.670272662769428,1.0001045271159117,14.671039363380238
0.7,23.6,2.21,14.647337642042666,1.0014501017319228,14.657953859629405
0.93,26.2,2.21,14.253592529604598,1.0049117763640332,14.288554879826764
1.17,27.4,2.24,13.660179354605853,1.0103712677429826,13.730833323089842
1.4,26.9,2.23,13.13864528785217,1.0183671560330072,13.258756048100508
1.64,27.4,2.21,12.815030237966667,1.0332107448278156,13.026090532824805
1.87,31.0,2.2,12.514415687518136,1.0321393904412577,12.713928158544853
2.1,32.5,2.19,12.28639084515872,1.0438231121534032,12.55271824842579
2.33,33.0,2.19,12.42145321610962,1.0822518485711217,12.922203501944235
2.57,36.5,2.2,12.700744072691176,,
2.8,38.9,2.21,13.079097828214298,,
3.26,41.5,2.21,13.46596079008104,,
3.73,42.7,2.2,13.656430719628025,,
4.21,44.7,2.22,14.191166266378533,,
4.67,46.7,2.24,14.474480992422492,,
5.14,48.5,2.27,14.680776546218526,,
5.61,50.0,2.32,14.612888147111782,,
6.07,50.2,2.4,14.46167694287215,,
6.54,50.1,2.57,14.21290258884511,,
7.0,51.6,3.24,13.967648334633859,,
