r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.41,15.0,4.1,13.301372109673498,1.0202844305166396,13.435600220898294
0.82,23.4,1.3,22.071746645881923,1.0109789169607302,22.19257783909799
1.24,29.2,1.5,25.138022993067693,1.005991317990615,25.213215480435913
1.64,36.2,1.1,25.762765767673315,1.003410446987431,25.80665964853922
2.06,44.0,1.1,27.735754902291735,1.0017321605125233,27.759765898778866
2.47,52.1,1.2,28.32203735609428,1.0007127245639698,28.33212846423206
2.89,52.9,1.7,28.554554803043242,1.0002323711615035,28.55787223786829
3.3,54.8,2.2,28.506204587773517,1.000099438602752,28.507621861118455
3.71,55.0,2.5,28.488123841348344,1.0002112929248268,28.491133351889303
4.12,52.0,2.7,28.01935937882949,1.0005174710297862,28.026608044582996
