r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
2.89,189.0,10.0,222.856756011569,1.001299485617213,223.00150857543565
5.77,212.0,5.0,238.81344350768867,1.0006945311918996,238.89636080580564
8.66,206.0,5.0,205.3138022637543,1.004418715382291,205.7669139007648
11.54,200.0,5.0,191.9199512817779,1.0099588456029982,192.87323434338472
14.43,172.0,12.0,166.49890329969145,1.017143758019809,167.92004670337676
17.31,190.0,10.0,150.1313458275786,1.0267763261487761,152.12805095675347
20.2,169.0,10.0,137.24746300023182,1.043846912081908,140.2241224318604
23.08,150.0,10.0,127.01034170491788,1.0434124880284694,129.73797038521909
28.85,160.0,10.0,112.4125299955481,1.1069799961911404,118.27272656293613
31.74,155.0,10.0,106.83666692666895,,
34.62,151.0,12.0,102.08162910142059,,
