r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
2.67,221.0,20.0,346.30922020645073,1.0013974064718418,346.5511031065561
3.21,237.0,13.0,366.1894397712747,1.0005428343255176,366.28881638562
3.74,249.0,8.0,383.58118449684156,1.0001522957215054,383.6103922714535
4.27,250.0,5.0,384.6465190275352,1.0001011091038687,384.66596416844993
4.81,253.0,5.0,381.81582588991773,1.0002735497020763,381.8680451217332
5.35,257.0,5.0,383.73184504286326,1.0006520084149522,383.8569228542656
5.88,257.0,5.0,376.5703367234334,1.001191164942691,376.7945486667341
6.41,257.0,5.0,370.806201269612,1.0018168425055696,371.14289664229324
7.48,257.0,5.0,355.2913137131275,1.0033462106101165,355.885257045032
8.55,255.0,5.0,333.54086915998766,1.0052564099903334,334.41633399572856
9.62,248.0,6.0,320.31839878470925,1.0073211852421178,321.4888156486132
10.66,247.0,6.0,308.94123891122075,1.0096069526235631,310.42168369228716
11.74,246.0,6.0,297.84615172937856,1.012208354273917,299.6587419954997
12.83,244.0,6.0,289.9124090134812,1.0151667982920762,292.1026570186031
13.91,242.0,4.0,282.00300459392275,1.0184174760944142,284.5880482015842
15.0,238.0,3.0,273.80858879881765,1.0223821684681589,276.8558470749554
16.08,236.0,3.0,266.6770160700018,1.026697143015492,270.21332640326466
17.07,233.0,3.0,261.3920993450261,1.0315611694070257,265.484976378855
18.15,234.0,3.0,257.14886175132096,1.0382221762171375,262.01717316139616
19.24,236.0,3.0,253.95551677409964,1.0472164119216156,259.881803235816
20.32,237.0,3.0,250.0704392766166,1.0404235819444432,255.07473880420275
21.41,238.0,3.0,244.01082127643437,1.0429716931482684,249.19845615992418
22.49,240.0,3.0,238.06039464808086,1.047469635120351,243.64520585263182
23.48,238.0,3.0,233.46179494726755,1.0526815408539911,239.5324320135652
24.57,237.0,3.0,227.91677318705615,1.0611515981608617,234.78211135428913
25.65,236.0,3.0,222.9607393690647,1.077180002762338,231.4048926359465
26.74,238.0,3.0,218.34895419946486,1.1061995461337417,229.65074262738983
27.82,239.0,3.0,213.79200756810343,,
28.91,239.0,3.0,209.1986775770822,,
29.89,241.0,4.0,205.16452544238734,,
30.98,236.0,4.0,200.93188024800844,,
32.06,236.0,5.0,197.19863741922762,,
33.15,239.0,5.0,193.8920323272723,,
34.23,237.0,5.0,190.79916771306944,,
35.32,241.0,7.0,187.79830324047128,,
36.31,238.0,9.0,184.05912473985092,,
