r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.35,14.4,2.82,15.462037381923508,1.0298322455711943,15.69097613843814
0.69,24.4,3.97,17.991411840097484,1.0251238093569268,18.216016262129656
1.03,29.2,3.26,20.29279921548528,1.0215096888560509,20.509883968434277
1.38,32.9,3.73,21.498913926056822,1.017374049022253,21.684871288353246
1.72,37.8,3.41,23.082315741710143,1.0156006758082445,23.261668803981042
2.07,42.0,3.12,25.396523384116968,1.0115677250436825,25.542991027460733
2.41,45.1,2.92,27.13612536822455,1.0096623838334937,27.266910034321842
2.76,47.6,2.79,29.78547968389967,1.0082313436036419,29.907815711203188
3.1,52.3,2.78,31.49247052868352,1.0064686119562316,31.5941626277849
3.45,57.3,2.78,33.1353617756016,1.0057610746011247,33.23067234548029
3.79,61.4,2.93,34.469522770122595,1.0046970551510723,34.55038055772521
4.14,64.5,3.42,36.24532107734735,1.0037205895747392,36.31268545858419
4.48,66.4,4.53,37.518872584340805,1.0030624799339234,37.57627906360833
4.82,66.9,5.46,38.25680070262018,1.0025017539633543,38.304625361313704
5.17,69.4,4.77,39.21413010637875,1.0020494507413225,39.25429325282226
5.51,70.2,4.44,39.541110252495436,1.0015448425740503,39.57164086107147
5.86,70.9,4.24,39.464805840140656,1.0013425081488898,39.49128786675498
6.2,72.3,4.38,40.000499996875035,1.0009711620384063,40.019918766883215
6.55,73.9,3.51,40.904636656496535,1.0007017063387997,40.91898566115516
6.89,75.0,3.22,41.89410101673027,1.0005387408906201,41.90538452985916
7.25,75.5,3.23,42.96818008712959,1.0003616896086587,42.97594995674308
7.58,77.1,2.98,44.12308806056077,1.0002659229111177,44.12895434060441
7.94,77.0,2.79,45.409859061661926,1.0001645862336184,45.41359582674928
8.27,77.0,2.82,46.65737347944052,1.0001258903798327,46.66031024425048
8.63,78.2,2.93,47.95944328284055,1.0000898012101955,47.96159664252162
8.97,79.6,3.14,48.89951431251644,1.0000884378312058,48.90167654820804
9.3,80.3,3.39,49.741077591865654,1.000102621250509,49.74362977218243
9.66,81.2,3.66,50.45232303868673,1.0001541158112135,50.456210639253676
9.99,82.3,3.9,51.07104267586477,1.0001961566558086,51.07605139272351
10.35,83.8,4.1,51.84790931175529,1.0002810659491985,51.85519514076398
10.69,79.0,2.78,51.60248056053119,1.000391338055796,51.61257658009704
