r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.1,6.29,4.62,2.262410219213129,1.0302642327662848,2.296390096524157
0.3,13.9,4.62,6.768943787622999,1.015946319893172,6.8227002024607
0.49,15.6,4.62,9.691155761827378,1.0088272478055142,9.733834900645386
0.69,18.4,4.62,14.140951170271396,1.004915217676871,14.175661496931351
0.89,22.5,4.62,15.274897708331798,1.0025713870871846,15.29452393713677
1.09,26.5,4.62,17.146107429967888,1.0011994119013292,17.15638697119705
1.29,35.3,4.62,19.671799612643476,1.0005090244383668,19.67680568904546
1.48,40.5,4.62,22.844255295369116,1.0001664576182485,22.84615651641779
1.68,44.2,4.89,25.09904380648793,1.0000905949137662,25.10018070359387
1.88,46.3,4.62,26.6757792763398,1.0002294322268448,26.678839242557245
2.08,46.4,4.62,27.395977806970134,1.0005471270643016,27.403471322589596
2.27,46.3,4.62,27.55252801468497,1.0009768853575183,27.565982560190015
2.37,46.4,6.73,27.75392224533318,1.0012448659225404,27.771191828435946
2.98,46.9,8.65,28.065868951450625,1.0033591308821403,28.11296789529604
