r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.75,169.0,4.27,171.66523963808163,1.0161568112302386,173.04646438170582
1.55,203.0,4.92,236.27881199972205,1.0089876788123089,237.33823592020173
2.3,232.0,5.49,267.9236997729017,1.0053584078628286,268.6405629742985
3.06,256.0,4.38,298.66169439685433,1.0030160380944961,299.1117428353605
3.85,248.0,3.47,314.51692561768436,1.0015184324728255,314.75562139775457
4.61,253.0,5.68,321.28695242726553,1.0006846095487023,321.3969116684515
5.36,269.0,8.42,322.54609143500716,1.0002343918970438,322.58389031532687
6.12,268.0,4.67,322.34353553313275,1.0000925391372197,322.35844988443375
6.91,260.0,5.58,322.81550907600456,1.0001712665839373,322.84315164723375
7.66,245.0,8.47,324.8590323509568,1.0004208343190912,324.92738107568096
8.42,247.0,6.0,322.7920057870083,1.0007928298207573,322.9199399985629
8.86,267.0,10.3,319.9504714795714,1.001066142210805,320.1209823959625
9.21,255.0,7.27,317.06720076349745,1.0013462210366737,317.2805502516084
10.82,253.0,11.2,304.838569410106,1.002683059535789,305.2472454834407
11.56,271.0,11.3,299.7940506414362,1.0034404142995923,300.309315710016
12.4,276.0,8.71,294.3198712285665,1.0043172326108778,294.95451066779816
14.17,275.0,10.1,289.25547687122537,1.0064846087303183,290.1918156717187
16.88,275.0,10.0,277.71005923444693,1.0102902878378617,279.13526040830817
19.49,276.0,11.7,272.5884731605502,1.0145288408262663,274.561529716245
22.19,267.0,15.7,260.96127279732525,1.0197668972339686,263.5278488821206
24.8,257.0,15.1,250.00859365229826,1.026126052622953,253.25340560389324
27.51,254.0,13.6,238.9209538738702,1.035032863374114,243.0699712516682
30.12,248.0,11.6,229.4849916661218,1.0475656924521188,234.87939597130946
35.43,227.0,11.2,214.09624494605225,1.048565640947293,219.23347189518555
