r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.23,6.81,8.19,9.708166665236027,1.0236021777511892,9.822065457416937
0.69,20.0,4.09,23.848224252551802,1.0104118000030875,23.972054234624867
1.15,33.0,4.0,34.888313229504234,1.004884948439531,34.97342322228246
1.59,42.7,4.0,41.9519844584258,1.001898719952861,41.99179310599533
2.05,49.9,4.0,46.864233696925,1.000603595140406,46.87837507518927
2.51,55.5,4.0,50.432261499956546,1.0001234547566686,50.435374455168095
2.97,61.9,4.0,53.637107490989855,1.000178708120352,53.6418999702161
3.42,67.9,4.0,56.00903944900323,1.000576486973171,56.025181363748615
3.88,73.1,4.0,56.365657097207695,1.0012419817502156,56.400648794543514
4.34,76.1,3.0,55.843868956224725,1.0021777616508436,55.90464320438661
4.79,77.8,5.34,55.34125766550666,1.0031997473630705,55.429725974609454
5.24,79.0,4.0,54.778101463997444,1.0042778102869327,54.89514159167917
5.7,78.5,5.6,53.48360496451226,1.0056357233919067,53.63410262342101
6.16,79.8,7.15,52.07020261147444,1.0070573617517784,52.25361870016054
7.16,83.4,5.12,49.460630808755354,1.0105142374241909,49.719971307107755
7.52,84.6,4.0,48.679001633147735,1.0118494240300608,48.96656135339297
7.98,86.1,5.53,47.76544462265583,1.0137989027214256,48.093870885774685
8.44,87.5,10.2,47.0189855271251,1.0158483372054605,47.390107260574695
8.9,89.0,7.77,46.33471376840478,1.0179914867778481,46.7496708599626
9.35,90.4,5.16,45.752136562132264,1.0204102616039104,46.216684686209135
9.62,91.2,13.7,45.579285865401616,1.022045181417483,46.078948899666905
