r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.74,84.9,11.3,137.12,1.007557101458473,137.6371396956225
3.5,136.0,9.9,180.27,1.0013991948311884,180.39607234158234
5.24,162.0,8.0,241.53337243536348,1.0001007326784799,241.54553728079568
6.98,179.0,6.5,266.0199325238618,1.0006264601918073,266.10324492690546
8.72,182.0,6.1,247.18580076533524,1.0020747903402574,247.4420972496905
10.47,179.0,7.0,235.3753226232521,1.0042189564208994,235.87131914130237
12.19,174.0,6.2,225.54851761871547,1.006673266257416,226.29983891715497
13.94,171.0,7.2,206.5361714083032,1.0095455383712169,207.5195796663723
15.68,168.0,6.1,192.1140338444852,1.0129049789018831,193.3496739229857
17.42,165.0,5.6,181.09665319933444,1.016627630397077,182.5960501487416
19.28,171.0,8.6,170.92076205072337,1.0212735021394086,172.72923612098108
21.48,174.0,7.6,160.49922741247073,1.0281831198364246,162.74519723590166
