r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
3.23,194.0,16.7,251.3879340779903,1.0061053813630312,252.15417591185056
9.18,172.0,8.1,196.08156950616242,1.0003416946345223,196.1150666550723
10.64,170.0,10.7,189.06445488245535,1.0001119039838988,189.07503311938444
11.58,170.0,6.8,186.89985045472886,1.0000861230115659,186.90789847044397
12.52,171.0,6.8,186.62679550375395,1.00014283096419,186.64012307044638
13.57,172.0,12.1,189.79747548373766,1.0003278249275065,189.82858310630374
15.76,174.0,19.6,189.21760964561412,1.000893617505776,189.30213485072034
24.94,193.0,23.2,156.05275614355548,1.0055912257607866,156.48841112614963
26.3,194.0,23.0,151.9520651389773,1.006551589607593,152.44901629819853
34.96,201.0,7.2,134.0679935704268,1.0134165439599787,134.9643616120585
36.84,202.0,17.1,130.70529637317685,1.0151710985999713,131.693035672009
47.38,205.0,16.0,121.1683927433223,1.0277691393693047,122.83924364122397
64.59,204.0,16.0,110.43460961129894,1.0462063202830423,112.95718737436272
