r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.82,107.0,25.6,33.69309127996421,1.028629179187262,34.17199061754161
2.46,159.0,26.5,82.91915641153135,1.0146383901407048,83.52385298603724
4.1,194.0,13.9,112.13798330628208,1.0077833164233987,112.57354013344846
5.74,198.0,14.6,128.90390994845734,1.003962241680832,129.1590317071841
7.38,211.0,13.2,141.22226594981402,1.0019627812636787,141.36079221775537
9.02,222.0,13.6,157.50236347433014,1.0008100648405114,157.5661441238035
10.65,230.0,11.6,169.21796240352265,1.0002674338719117,169.24058819833908
12.29,239.0,11.6,175.92891888487236,1.0000904021712729,175.9368708832854
13.93,237.0,11.6,177.92775640691926,1.0001832924034488,177.9440620628338
15.57,240.0,11.6,180.6274710557616,1.000484846283546,180.67125402842566
17.21,245.0,11.6,182.46059574604047,1.0009598150272645,182.5481389555969
18.85,249.0,11.6,181.5118676560847,1.001587744102757,181.65590770280338
20.49,248.0,11.6,178.51256202295679,1.0022916997005447,178.71699355852672
22.13,250.0,11.6,175.417465778069,1.003060166604509,175.68566408723626
23.77,255.0,11.6,171.61761040173005,1.0039598832861394,171.9570675346171
25.41,244.0,14.9,167.436175899953,1.00489737012084,167.845673609336
27.05,244.0,11.6,164.22317010702233,1.0059596943700024,164.71180311381542
28.68,249.0,11.6,162.0728740412781,1.0070560884317932,162.64366918179272
30.32,251.0,11.6,160.28451266419972,1.0082211333275368,160.94202423220423
31.96,249.0,11.6,158.29657766357425,1.0094905988369796,159.04596847838098
33.6,244.0,12.9,154.95305514897083,1.0107282405253377,155.78202455743033
35.24,239.0,16.2,151.39043067512557,1.0121795475294617,152.30957393102202
36.88,238.0,18.4,148.93430095179554,1.0136961455618305,149.95074537749048
38.52,241.0,24.9,147.86294194286816,1.0152070121042713,148.9829766876348
40.16,237.0,23.0,146.86702999652442,1.0169560224772403,148.10693645016894
41.8,228.0,14.0,145.3176358877339,1.01873738344009,146.67275363973718
43.44,233.0,16.9,144.56442508445846,1.0206290700991851,146.04792814727284
45.08,233.0,13.7,145.48456034919994,1.0228776609824413,147.13932282006067
46.71,230.0,11.6,141.73603987694875,1.0248963830539417,143.4895503278579
48.35,226.0,11.6,141.77505633925875,1.027851920040022,143.7358508964772
49.99,225.0,11.6,142.74005919853053,1.0307791152926398,144.92011763189151
