r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.91,33.1,3.9,31.52,1.0103097532410181,31.68206506947401
1.36,46.7,2.7,37.5,1.0052786949924721,37.59884525930502
1.82,53.9,4.7,42.04,1.0026080461423323,42.094785432437895
2.27,58.8,2.5,46.24851565185633,1.001130825060896,46.27465775367271
2.72,65.6,2.6,48.932779401951,1.0003898116258654,48.94231575584454
3.17,70.8,2.7,50.480419966557335,1.0001047313297093,50.483063338101886
3.63,82.1,4.9,51.177405170641464,1.0001505261977095,51.18125679580878
4.08,84.1,6.6,51.47697155039329,1.0004207108070793,51.48779887084384
4.54,83.4,6.2,51.799151537452815,1.0009035054592377,51.82254666233912
4.99,81.5,2.7,51.50248537692138,1.0015174301297551,51.54154627602626
5.45,80.8,4.0,50.89250828953118,1.0022420194795492,50.94952734544017
5.9,82.8,12.4,50.53640272120681,1.0031080205410348,50.61487588332429
6.36,88.2,11.7,51.20557098597769,1.004016709916913,51.30830688667869
6.81,88.5,8.5,51.959603539673004,1.0050298434015865,52.09011396827175
7.26,88.4,8.9,52.38436885178631,1.0061100156266818,52.5441597983308
7.71,88.2,10.8,52.05041594454361,1.0072633338779478,52.2391037136246
8.17,89.5,3.1,50.88195849218071,1.0084991768651397,51.09772837783981
8.62,89.7,9.5,49.48285056461481,1.0098004321401763,49.724736023612124
9.07,93.7,7.3,48.335640059897834,1.0112000122105047,48.60556624963667
9.53,97.0,5.7,47.357530552173,1.0127860761160368,47.6593274120434
9.96,96.2,1.5,46.003069462808675,1.0141771775556638,46.32801864253129
10.45,94.8,2.1,44.57645118221055,1.0161212568097764,44.934328798330064
10.93,92.5,13.9,43.25441942738337,1.0179704704720536,43.641340014752544
11.32,92.8,10.6,42.18011142706951,1.0197411938717131,42.59441956433901
11.8,93.5,12.1,41.36379697271516,1.0222253969164907,41.820934319335905
