r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.31,3.1,4.5,4.17163037672323,1.029158557986169,4.2320127369083265
1.47,15.7,8.5,17.317187993435887,1.015061414281063,17.447111285874133
2.52,28.0,10.0,22.73033655712119,1.0078069617693208,22.81889149114882
3.35,36.0,11.0,26.325022317179524,1.004358037161678,26.38232266855395
4.09,43.6,4.5,27.21512998315459,1.002780234580919,27.252935946783378
4.82,49.8,4.5,29.831568849123578,1.001765744446258,29.857894696578583
6.6,61.5,4.5,38.68858875689316,1.0002706984995842,38.693824874028635
7.86,68.1,12.2,42.880412777863974,1.0000849210841367,42.882233464781784
9.43,73.4,12.2,47.473245096580456,1.000379736587605,47.482257905086136
11.43,77.6,11.0,45.69966848895077,1.0013778248818883,45.731140722044984
22.85,78.9,11.0,45.51346174485083,1.0137011944657612,45.82419540533365
