r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.87,39.3,6.6,32.75,1.0199504862792248,33.075075864461155
1.74,54.6,5.6,63.957868945111045,1.009711764274314,64.26769040774988
2.61,65.5,6.7,84.18683982666175,1.0049297029714959,84.3940927740387
3.5,83.9,5.2,95.08020719371618,1.0022672158956594,95.18792984921159
4.37,94.3,6.3,99.52326813363797,1.0009037672879404,99.56823091402379
5.24,104.0,5.7,100.64390542899257,1.0002697356542658,100.65747813863273
6.11,115.0,5.1,101.9057628399886,1.00009009052462,101.91035310842403
6.98,127.0,5.1,103.40600466123811,1.0002414317320623,103.41848665330184
7.85,129.0,5.1,104.68091755425151,1.0006103313335613,104.71285770348109
8.72,127.0,5.1,103.32310196659797,1.0011988106900962,103.38501583598946
9.6,124.0,5.1,99.93100469824168,1.001912155996965,100.02650090409134
10.47,122.0,3.9,96.31905989989728,1.0027326361960722,96.45057259183285
