r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.45,216.0,10.0,240.9,1.019742817660785,243.26639962430687
2.88,215.0,7.0,232.56,1.0101559523470167,233.73795089092897
4.33,215.0,5.0,235.54,1.005348505004373,236.16905343219858
5.78,214.0,4.0,243.76,1.002839735504871,244.10586159853767
7.22,215.0,4.0,245.32,1.0014351548420348,245.4959729784426
8.66,221.0,3.0,253.0,1.0005338168797349,253.0675188258164
11.55,233.0,3.0,281.8042476613864,1.0001042564814675,281.81893723818735
14.48,237.0,3.0,301.0640108016898,1.0006740567035763,301.16546081614734
17.28,242.0,3.0,297.94843530382906,1.001756467685854,298.20998890093915
20.2,241.0,3.0,297.91609355655834,1.0034113849864312,298.42381416199356
23.12,240.0,3.0,290.69624730979933,1.0052773060591265,291.46228452011786
26.04,234.0,3.0,273.32879723878347,1.0074315063583354,274.3425396639603
28.84,226.0,3.0,255.76223587543174,1.0097293454493956,257.0034237695394
31.76,213.0,3.0,241.13074980184507,1.0123621212320866,242.61661557457293
34.68,207.0,3.0,229.4275484766378,1.0153193441840322,231.17820900728273
37.48,208.0,4.0,215.7312089151683,1.0184791493318885,217.71534918122973
40.4,209.0,4.0,205.04713848283765,1.0222292568130655,207.31363483107913
43.32,207.0,4.0,196.1550287400249,1.0266038216422508,198.74713859456338
46.24,213.0,6.0,188.66767449671923,1.0321674815697373,191.67813832979297
