r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.12,4.2,3.15,3.9766946073340863,1.0254384013266482,4.026957340526436
0.36,9.41,1.83,11.2125331660602,1.0097364045096362,11.266985823090199
0.59,15.3,1.37,15.973956929953205,1.0041241333723059,16.006862402652533
0.83,18.4,1.64,20.121095894607727,1.0013852508973433,20.135027454672667
1.07,23.4,2.08,23.16136869876217,1.0003303533800376,23.16519410107258
1.31,28.1,2.46,25.26232372526328,1.0000975123352014,25.26355538932793
1.54,33.1,2.01,26.190007636501367,1.0003788220833434,26.19496784341469
1.79,37.5,1.62,27.402541852901166,1.0011201201584556,27.417884627427046
2.02,40.5,1.68,28.573597953355474,1.0020675121698255,28.603120832259023
2.26,42.3,1.69,29.2724460884293,1.0033300990777623,29.321145651395792
2.49,45.2,1.91,29.29297697401205,1.0047593401348298,29.362601850719642
2.74,47.4,1.95,29.382499893644177,1.006507216416306,29.47794401935235
2.97,48.1,1.74,29.722188681185642,1.0083177549323201,29.845543644037186
3.21,48.8,1.08,30.02493796829562,1.0106246063267483,30.184018116667037
3.44,50.7,1.55,30.246540298024172,1.0131507031298663,30.444772340101483
3.69,52.1,2.78,30.32618835264333,1.0163158691876104,30.572586430460255
3.92,53.0,2.98,30.403040966324404,1.0194008812092992,30.696547128322454
4.16,53.7,2.39,30.251112376241636,1.0237941221269837,30.608895932771606
4.4,51.2,2.21,30.131891742803006,1.0289057562012387,30.564281919308545
4.64,51.6,1.45,30.052196259175467,1.037219317188517,30.60634818823364
4.87,51.5,1.84,30.262597376960226,1.0314441909916396,30.734706276879887
5.11,50.4,2.53,30.41193351301426,1.0323129830298372,30.89937727412381
5.35,48.5,4.6,30.312588144201744,1.0349979243900276,30.838465393393854
5.59,50.0,5.91,30.05508609204106,1.038891669091085,30.633957687534654
5.82,49.0,7.42,29.636605743573266,1.044774931966814,30.292829091296845
6.06,49.4,5.92,29.396416448267974,1.0516502886400743,30.146025621516312
