r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.91,29.6,2.38,7.8608142071925355,1.0185746771124218,7.933484346616033
1.81,44.6,2.4,12.710342245588826,1.0079568090898747,12.760808939386825
2.73,50.4,2.86,14.559330341743058,1.0033563724968886,14.58374314225579
3.64,56.8,3.43,19.560051124677564,1.001339016191156,19.57314235637868
4.55,60.7,2.98,21.655161047657902,1.000362308021672,21.659083611675058
5.45,64.7,2.46,23.56630221311778,1.000100689796681,23.567488626342787
6.36,68.0,2.38,27.495550549134308,1.0002923484885657,27.499569396752428
7.28,71.5,2.52,33.43879333947324,1.0008150230541646,33.4524172578243
8.19,73.4,2.68,36.71330685187593,1.0016242833253544,36.743111160195284
9.09,74.0,2.83,37.45944473694185,1.00262675511379,37.50861086528295
10.0,73.8,3.22,38.33339144923131,1.003814662305532,38.40643632685458
10.91,73.9,3.42,37.98251439807533,1.0052455458238587,38.08200360980853
