r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.16,160.0,36.0,119.76841570297238,1.0224330476374148,121.10435027329046
0.32,177.0,30.9,184.82535026343112,1.0224330476374148,186.88695033920084
0.49,180.0,25.3,203.028204198333,1.016485922028851,204.69491652877022
0.65,180.0,32.0,209.84132386162642,1.0155074003693907,211.46211119698577
1.3,182.0,4.72,210.60557020173994,1.0080803415649824,211.45474072744372
1.46,183.0,10.8,209.1519036489986,1.007623324970697,209.94760651767183
1.62,184.0,7.43,207.74576722523136,1.0064171182315063,208.41126586189117
3.72,206.0,8.42,194.3772684755087,1.0006170993614687,194.43723426985227
3.89,207.0,4.54,194.830996763862,1.000444360385666,194.87427954453858
4.05,209.0,5.36,195.33497920239478,1.000341495687185,195.3683293818792
4.22,210.0,2.43,196.46688804986962,1.000244377277908,196.4908926050676
4.26,210.0,4.6,196.80898810775895,1.0002229698467313,196.83092811979373
4.38,211.0,2.8,197.92224584416982,1.000168072122748,197.93887775135823
4.54,213.0,2.18,199.82620774062644,1.0001299663501506,199.83919266018177
4.71,214.0,7.61,202.45839696095592,1.000100904681841,202.4686112033619
4.86,215.0,4.7,204.75574985821524,1.000090266826524,204.76499097555447
5.02,215.0,2.34,206.8365780030215,1.000097276131088,206.84663788941853
5.18,216.0,2.95,208.2440380899295,1.0001101696630184,208.25550886175643
5.35,217.0,4.48,209.28538792758565,1.00015118744183,209.3012079908661
5.51,217.0,3.99,209.74189233436414,1.000191043639471,209.76192630479972
5.68,218.0,5.14,209.6285183366042,1.0002465692425584,209.65436071621085
5.84,218.0,2.51,209.27768610150486,1.000334853506931,209.31272185234607
6.0,219.0,3.95,208.8165235320232,1.0003879608817927,208.85702592536924
6.15,219.0,7.84,208.45248523344594,1.0004884668494614,208.5033900822343
6.48,219.0,7.74,207.72300450359367,1.0006898365143577,207.79463960828514
6.64,219.0,6.69,207.17199569439882,1.0008128588023415,207.25617938066068
6.81,220.0,6.26,206.42093135144992,1.0009409553396411,206.51802495541844
7.1,220.0,2.52,204.9190928147009,1.0011951492842475,205.04151070226348
7.13,220.0,11.4,204.70478182006397,1.001215933302558,204.82919769190724
8.52,220.0,2.93,190.37475620470272,1.002713711443157,190.6328922738519
10.66,225.0,1.79,175.40010547317237,1.00576730302726,175.90517108315018
11.99,228.0,5.71,168.64160162901678,1.007947531588096,169.3104176278017
12.1,228.0,9.96,168.13082168359256,1.0081522449491385,168.81475244107688
12.33,228.0,8.24,167.0670721596569,1.0085732155846647,167.78169478835596
12.78,229.0,1.74,165.1005254382917,1.009387340440147,165.87364271726383
14.93,228.0,1.64,155.99560378420927,1.013753236087154,157.0646627649847
17.08,226.0,1.34,147.20910501731882,1.0189495575847072,148.59733301106144
19.23,226.0,1.39,139.20568702463274,1.025243902200687,140.95178350701445
21.27,227.0,1.11,131.92098582105882,1.033169462319889,134.09101204808343
23.42,227.0,1.37,126.10456494512798,1.0457316350584918,128.95581523739006
25.57,224.0,2.79,120.25872691825738,1.0422287532345775,122.77165977944273
27.72,218.0,9.41,114.68178364500615,1.0480189838095026,117.40295109315826
29.87,215.0,8.18,110.04266490775294,1.058507944737442,113.21609209718837
32.02,219.0,5.06,105.96088995473755,1.0807170128305685,110.15433458684822
34.05,211.0,7.05,102.602132531444,1.1406489164451654,109.58027439117018
