r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.26,6.1,1.6,2.9543865691544156,1.0251107007682383,2.991249946190637
0.52,11.2,0.7,5.183367631183419,1.018357355136235,5.23072772830433
0.77,14.9,1.5,8.337919404743607,1.0134074002792073,8.393628210379033
1.03,19.1,2.2,10.796281767349349,1.0095129078571918,10.847512234884176
1.29,24.3,0.9,13.437458837146258,1.0060038302641734,13.477736583447518
1.55,29.8,1.9,15.445452405157967,1.0042821809464701,15.478487188706518
1.81,34.3,1.6,17.185648082047997,1.0029233566802478,17.210749639796717
2.06,38.2,3.5,18.606947627163354,1.0019859794114476,18.62541497021911
2.32,42.5,5.6,19.41014425500233,1.0012045955623736,19.421831423301143
2.58,42.3,3.0,19.925523832511907,1.0007266969857542,19.93276242673891
2.84,47.3,4.4,20.371283710164168,1.0003946314488252,20.375302888282242
3.1,49.3,4.0,21.007124981777014,1.0001818398199682,21.00903486087031
3.35,50.6,3.5,21.805249367984764,1.0001028067181421,21.806370202241077
3.61,53.0,3.5,22.375873167320194,1.000104821074326,22.37704586812225
3.87,54.7,3.3,22.048351412293847,1.0001802677328455,22.0503386259013
4.13,55.2,3.1,21.682296926294505,1.000346600115199,21.6860541440659
4.38,57.5,2.6,21.84745522938541,1.0005634215735517,21.853609026513674
4.64,59.1,2.4,22.167769396130048,1.0008230207125104,22.176889786630014
4.9,61.2,1.9,22.542309109760694,1.0011315498672857,22.555059377330302
5.16,62.7,1.9,22.8807386244413,1.0015112401619461,22.898021242931698
5.42,64.4,2.9,23.360104879901545,1.0019277579358312,23.38261035262989
5.67,66.6,3.2,23.837157968180687,1.002366310477817,23.865344361924294
5.93,66.3,3.4,23.850670850103985,1.002815001972901,23.884217101253153
6.19,66.2,3.2,23.461615460151076,1.0033365266289387,23.500723018833483
6.45,67.3,3.0,23.151943762889545,1.003928281865414,23.19737287244798
