r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.08,34.6,0.9,22.36491225111335,1.0208430847946264,22.596787116607196
1.61,47.0,0.8,29.9290043269067,1.0150052055757484,30.15271368169058
2.15,59.1,3.1,34.97988707814821,1.0104079312590808,35.161450007488696
2.7,64.4,1.4,38.81017005889049,1.0074543466120671,38.95455371685641
3.22,67.4,2.3,42.40056249626885,1.0054721752889213,42.51641587516724
3.77,69.8,0.7,45.61245992050856,1.0039071220150566,45.70147977557618
4.31,71.3,1.1,48.3927618554676,1.0026642570880837,48.457184353878276
4.85,73.2,1.7,50.68751818741967,1.0017424425009016,50.73165901055432
5.38,75.1,3.0,52.3372916762035,1.0011687033329661,52.36786612930591
5.92,78.5,3.8,53.916128384742166,1.0007176514426857,53.935471408636985
6.46,81.4,5.0,55.42527311615162,1.000410603604322,55.43665085679218
6.99,83.5,7.0,56.90559990018557,1.000214713828396,56.911708781893694
7.53,87.1,7.2,58.525417555110195,1.0001088324715035,58.52860220138347
8.07,90.7,4.8,59.8550332052368,1.000085517294639,59.857592470777725
8.62,93.1,1.4,61.20565415057664,1.0001380644581606,61.20987916748884
9.14,95.9,2.1,62.578432386885495,1.000232797659185,62.58571601929459
9.69,98.4,5.2,63.78135777795892,1.000392888095949,63.79388601563811
10.23,101.0,8.2,64.67244390001045,1.000610464731925,64.69218101133161
10.76,103.0,9.4,65.27199093026043,1.0008593706445086,65.30003132373844
11.3,104.0,9.4,65.51851722986412,1.0011464542998252,65.55606346458428
11.84,105.0,8.9,65.3171684934367,1.0014580713586252,65.3647696945734
12.38,105.0,8.4,64.80725345206352,1.0017978063236583,64.86548273760874
12.91,105.0,9.0,63.8773864524841,1.002168083477068,63.946594713535696
13.48,106.0,8.4,62.596118889273,1.0025614828865852,62.67623706040512
14.01,108.0,7.7,61.22786048850637,1.0030189121716664,61.320211607689124
14.54,107.0,9.2,59.86697670669532,1.0034357979649313,59.96973393747568
