r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.32,44.0,8.0,197.82000025275502,1.0196439531340884,199.75353427691306
0.64,64.0,8.0,204.19000220382975,1.010077175862481,205.21625253917236
0.96,128.0,8.0,209.11001530295005,1.0052864971267583,209.66201647397176
1.28,148.0,8.0,219.11001118159803,1.002791711281997,219.41564396574944
1.6,157.0,8.0,225.96685420654066,1.001353196669975,226.11969131667186
1.92,189.0,8.0,232.0775932743185,1.0005123760442323,232.13704115997396
2.24,195.0,6.0,251.39475034296163,1.0001409634137797,251.41246844968973
2.56,201.0,6.0,278.9189712084855,1.000117712682259,278.9353868755336
2.88,214.0,4.0,292.1086333883338,1.0003168791179302,292.15491128554333
3.2,215.0,4.0,300.95614464569417,1.0007049546451574,301.06220617292405
3.52,215.0,4.0,298.84349833985016,1.0012686199509913,299.0329976703504
3.84,216.0,3.0,290.2695376714546,1.0019177021030776,290.5477296144429
4.8,214.0,2.0,275.7656086244258,1.0044641492583664,276.3804526183056
5.76,210.0,2.0,257.16444116557017,1.0075878291199727,258.1382572866324
6.72,205.0,2.0,238.07466265858702,1.0112631571704709,239.41164471196004
7.68,203.0,1.0,222.79859290399477,1.015603480415639,224.5300814766102
8.64,201.0,1.0,211.12349016630054,1.020876168712607,213.3158321416023
9.6,201.0,1.0,201.14807282198853,1.0269377115418947,203.83930374022773
10.56,199.0,1.0,192.5962876070045,1.036124045255474,196.04410506719205
11.52,197.0,1.0,185.36519765047592,1.0480421285583579,189.76563535074297
12.48,196.0,2.0,178.16899169047346,1.0421844163400782,181.88815164948153
13.44,193.0,3.0,171.26758537446602,1.0482090176947503,175.34731520004803
14.4,190.0,3.0,165.01643857507045,1.0577803402966302,169.71684719827277
15.36,188.0,5.0,159.14855513010477,1.0782452617244302,165.2576144574346
16.32,187.0,5.0,154.09563556441174,1.139482196468383,164.49174599479113
17.28,188.0,3.0,149.3132572814618,,
18.24,186.0,3.0,145.0434417683199,,
19.2,185.0,3.0,141.1414680382771,,
20.16,185.0,3.0,137.50345813833192,,
21.12,181.0,3.0,134.19419696842334,,
22.08,178.0,3.0,131.19023820391516,,
23.04,177.0,3.0,128.33549353160254,,
24.0,182.0,4.0,125.8567475346475,,
24.96,180.0,8.0,123.48815530244185,,
