r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.09,231.0,52.9,81.4097967077673,1.024893919008367,82.4168721645847
0.17,231.0,27.9,156.08005317784847,1.024893919008367,158.01083297598998
0.26,231.0,16.4,206.8099248101986,1.024893919008367,209.3682557227573
0.34,231.0,11.9,229.156350555685,1.024893919008367,231.99111671100272
0.43,232.0,8.04,243.14685295105093,1.024893919008367,246.15468785436582
0.51,232.0,6.53,251.81537165153364,1.0185348474047555,254.13833686406855
0.6,232.0,4.75,260.04868524951246,1.0185348474047555,262.44760174709626
0.69,232.0,4.0,266.5211222398705,1.0174458715969996,268.8359166296795
0.77,233.0,5.69,271.50126961029116,1.0174458715969996,273.8593176720665
0.86,233.0,4.83,275.95972622830305,1.0174458715969996,278.356496963463
0.95,234.0,10.8,279.91459661832573,1.0138851779268252,281.85122916122594
1.03,235.0,10.3,283.96701850743153,1.012965079995073,285.8019178120015
1.11,235.0,10.6,287.2655811265944,1.012389369998469,289.03962301217246
1.2,236.0,10.2,291.33006350186383,1.012389369998469,293.12920606935666
1.29,237.0,10.6,295.05003440094697,1.010248442185652,296.5580820748531
1.38,238.0,14.2,298.28800394920347,1.010248442185652,299.8126014006934
1.46,238.0,14.1,300.6458032303128,1.0090194236722283,301.99858568530345
1.55,239.0,19.6,302.7939502367905,1.0090194236722283,304.1563984697494
1.63,240.0,17.8,304.3629788591247,1.0084919223700752,305.65256028483907
1.72,241.0,7.14,305.76427047645706,1.0074365856931295,306.8990856963346
1.8,242.0,11.9,306.8111554360434,1.0071125163910195,307.9003218749714
1.89,243.0,10.9,307.73066762999105,1.0065126727487916,308.73111594191613
1.98,244.0,17.6,308.462328656191,1.0062478859203827,309.4244469150283
2.07,246.0,11.4,309.09091817780734,1.0059835192934368,310.014264758433
2.15,247.0,12.9,309.59465386211053,1.0054163269988985,310.4319545608079
2.23,248.0,15.4,310.0816455387194,1.0047825640593067,310.82225376007386
2.32,249.0,17.6,310.64205285183135,1.0046662155990753,311.3659707418171
2.4,251.0,24.0,311.1779756023874,1.0042944167287593,311.84542374696275
2.49,252.0,10.1,311.87634280272044,1.0041948358046742,312.5297932652363
2.58,253.0,12.0,312.7698844198399,1.00374942523099,313.35568947359366
2.67,254.0,6.34,313.9289324034979,1.0033159414426192,314.4489866214601
2.75,256.0,6.22,315.1554587818526,1.003058686713147,315.63707169445456
2.83,257.0,5.6,316.57031446425924,1.0029632228474237,317.03900170922134
2.92,259.0,8.73,318.3761214350096,1.002809181656566,318.8229959972637
3.0,260.0,5.19,320.01131011262714,1.0025186499315801,320.4140549109748
3.09,262.0,11.0,321.82586052087237,1.0022818302240184,322.19282728889334
3.18,263.0,16.0,323.46472017825994,1.0020726471720445,323.79976078164947
3.27,264.0,13.1,324.9469392070035,1.001916669292426,325.25819804336004
3.35,266.0,11.8,326.1291514109096,1.0018548894393107,326.43147803964524
3.43,267.0,12.7,327.15898719124317,1.001548318475352,327.41216238231357
4.21,280.0,5.52,332.56960098601917,1.0006067190253112,332.67047384004854
4.29,282.0,2.35,332.9454246569548,1.0005102753718504,333.03036074832414
4.38,283.0,5.1,333.24209578023004,1.0004508976105646,333.3172163456269
4.47,285.0,4.61,333.5639016740271,1.0003823469194792,333.62766414489073
4.8,290.0,10.8,334.4346514642285,1.0002289495739456,334.47293360866644
5.25,296.0,2.85,336.19351480955135,1.000108654917664,336.2117788527807
5.32,298.0,1.92,336.4902870812173,1.0000996391400203,336.50705046507034
5.41,299.0,4.29,336.76657405389864,1.0000934734769618,336.78231305741303
5.5,300.0,4.92,336.9450539776478,1.0000915831212338,336.9604828642632
5.58,301.0,2.24,336.97466892928315,1.0000937484305725,336.9904639822789
5.67,302.0,4.59,336.7364505069209,1.0000975001312458,336.7528660308615
5.76,303.0,5.07,336.705152173233,1.0001034093175216,336.7225609481834
6.0,306.0,7.89,336.5481732233887,1.0001523890108304,336.5738153681378
6.18,307.0,4.41,336.26675571635093,1.0001910815044703,336.2988813605629
6.27,308.0,3.2,336.1361481602358,1.0002013333012076,336.1699841574254
6.36,309.0,6.66,336.0482228788006,1.0002579183840878,336.0915565921506
6.45,310.0,5.83,336.0131405168554,1.000279244289952,336.06005211755394
6.53,310.0,3.83,336.0223636902758,1.0003202849154416,336.0761708293875
