r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.87,47.8,8.2,155.09683878145293,1.0042390433545394,155.42522225340818
1.74,98.9,8.2,221.59797517125466,1.0017186485470817,221.78831794231402
2.61,146.0,7.7,265.3417705526214,1.0010972935271711,265.4873095424776
3.5,164.0,6.4,282.45307734206045,1.0005065136311893,282.5246014531453
4.37,174.0,5.95,267.8266355312705,1.0001525169856014,267.8470588081335
5.24,175.0,6.0,252.57150472687928,1.0000762604269884,252.58113514867551
6.11,184.0,6.4,241.4189572092465,1.000246940247665,241.44876339781536
6.98,185.0,6.4,232.1071829995789,1.0006362965258433,232.18101575364832
7.85,188.0,6.65,226.30387645818178,1.0011637532665985,226.43551910716357
8.72,190.0,7.35,214.35561550843494,1.0018785544995026,214.55686039341242
9.6,191.0,6.4,202.895067214558,1.002683199456714,203.1670888317924
10.47,191.0,5.55,193.92178294353627,1.0035741081926726,194.268022561592
11.35,189.0,5.95,186.4135644206183,1.0046006247473769,186.8418817829182
12.19,186.0,6.85,179.86236599133238,1.0055870894008672,180.36411969114323
13.12,183.0,6.4,173.38110075783922,1.0068163484140047,173.97101020357707
13.94,179.0,6.85,167.96668270820854,1.0080008980358335,168.6372861739396
14.86,177.0,7.25,162.50788073198174,1.009317963950783,163.26324648149208
15.79,177.0,8.55,157.72768495099393,1.0107698026009273,158.57475837125972
16.72,178.0,12.0,153.66406020927602,1.0123350793176022,154.60888470342596
