r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.62,35.1,4.01,71.20472175354666,1.0276486134405278,72.1823661142223
1.23,64.6,4.19,112.64443883299343,1.020772592990396,113.80838390228422
1.83,80.1,6.32,139.72563186473698,1.0155589852034992,140.80843082750403
2.47,113.0,10.4,159.1161164055986,1.0138550202930423,160.21460311624375
3.08,136.0,7.59,171.24374966695865,1.010005226584565,172.09828379321613
3.68,150.0,7.75,180.90008955221666,1.0073130736229545,181.5603524500071
4.32,171.0,9.19,190.21,1.0055054083973551,190.73287319579478
4.91,192.0,9.16,198.61010069983854,1.0045808906284808,199.0644864960202
5.53,197.0,9.96,213.09009385703504,1.0032307421941786,213.43403586275107
6.17,195.0,12.4,230.24,1.002351057474495,230.51049484257086
6.78,196.0,7.09,253.17066437484416,1.0016971816471805,253.3854115998001
7.38,216.0,5.99,275.54207900064915,1.0012799120448321,275.7183574263515
8.0,225.0,5.24,287.96,1.0008370180474007,288.0804886509446
8.62,240.0,6.15,290.86,1.0005341301024586,290.93766817095803
9.23,247.0,4.37,295.7360703397541,1.0003149846763795,295.7826428378419
9.85,254.0,6.48,302.52658329475776,1.0001957664856302,302.5561941286372
10.43,257.0,7.41,308.54194803948457,1.0001108888717225,308.5590544995173
11.05,273.0,5.38,313.37088329964547,1.0000930211988384,313.3854580283364
11.67,272.0,5.98,316.9943232930205,1.0001246543924636,317.0140800447404
12.19,270.0,20.9,320.3239016995141,1.000176930431086,320.3522379691899
12.91,279.0,9.4,323.97946169471913,1.0002924139247247,324.02682628541794
14.56,287.0,10.8,327.4628754530809,1.0007333712740327,327.5829293791746
16.63,291.0,10.0,317.20679012278407,1.00157616374869,317.45667661775923
17.77,286.0,9.67,311.0854778031273,1.0021420506590906,311.41847999800956
18.49,288.0,6.96,308.31840441335964,1.002517761042355,308.706296445622
20.24,289.0,6.63,304.3497317232266,1.0035124826077995,304.8837747497759
22.62,288.0,10.0,299.6502663105775,1.0050525647992647,300.40631371303516
24.89,269.0,8.23,291.30488839015385,1.0066831201522477,292.27668022850895
27.06,267.0,7.11,277.95413290685207,1.00842043699538,279.12192735721703
29.13,272.0,5.36,265.61041131702655,1.0101877915387671,266.95997451064477
31.3,274.0,5.78,254.5351956017085,1.0121038790619477,256.07099391279877
33.46,259.0,5.81,245.1955727577478,1.0143228078967408,246.9452744148789
35.53,272.0,6.69,234.76416293804297,1.0164121676127391,236.68281705368992
37.7,274.0,6.39,224.69732196891002,1.018927065845858,226.81378480874918
39.87,272.0,5.59,217.75856584759185,1.021861944084454,220.12600936990225
41.93,266.0,8.82,211.25280826535774,1.0244818633842163,213.8231031814923
