r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.34,38.8,3.69,27.88485251888559,1.0093852286405367,28.01539978847132
0.68,50.1,3.69,40.152713482403655,1.0024217931732875,40.20130486432522
1.02,60.2,3.69,45.68022876475117,1.000332997627224,45.68783383558109
1.36,68.2,3.69,47.83659686892453,1.0001727488125103,47.84072854814839
1.69,72.8,3.69,48.01641802550457,1.000969683677406,48.0396927529943
2.03,75.3,3.69,47.5740118131738,1.0024548409433753,47.632369336537025
2.37,76.6,3.69,46.876435444687985,1.004321588352753,46.97761657545705
2.7,77.6,3.69,46.08538271512997,1.006555712983879,46.23619721567966
3.05,78.5,3.69,44.954221158863376,1.0094549578704812,45.16624131108558
3.38,78.2,3.69,44.11988780584103,1.0126303462145523,44.39763826560999
3.72,78.8,3.69,43.91853595009743,1.016526434128417,44.27995721368869
4.06,79.2,3.69,43.58972355957307,1.0213945626215941,44.053547396697084
4.39,79.2,3.69,42.21027836913659,1.0272095507706618,42.78068563499975
4.74,79.2,3.69,40.773468088942344,1.0361559306838535,41.50402457801882
5.08,78.8,3.69,39.16477243646387,1.0340418065749248,39.82581356160928
5.41,78.5,3.69,37.26605157512666,1.0357784860214911,37.92685434039219
5.75,80.1,3.69,36.600875672584664,1.0405565006761939,37.33570095387919
6.09,80.1,3.69,36.22675806637961,1.0487646731204288,37.09953751976488
6.42,80.1,3.69,35.44658657755355,1.0621087742492739,36.53077772984897
6.77,80.1,3.69,34.84153412236608,1.0917212827964728,36.40433966065487
7.11,79.8,3.69,34.18422004375703,,
7.44,79.8,3.69,34.435581888505965,,
7.78,79.5,3.69,34.13930286341535,,
8.12,79.5,3.69,32.92032350995354,,
8.46,78.8,3.69,32.696645087837375,,
8.8,77.9,3.69,32.5522180503879,,
9.13,77.2,3.69,31.829610428027546,,
9.47,77.6,3.69,31.114115767606187,,
9.77,76.6,3.69,30.863068544783424,,
10.15,77.6,3.69,30.777426793024787,,
