r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.47,15.3,4.4,12.992405473968244,,
1.41,41.0,4.36,32.891774047624736,,
2.35,60.7,4.4,41.172943785937875,1.012654798835457,41.43264242098365
3.29,74.9,4.4,42.566806316659466,1.008403060204938,42.745277892257455
4.22,83.0,6.28,44.701026833843535,1.0056400314182528,44.826907189001794
5.17,86.8,4.4,47.33704785894448,1.0034716153140248,47.41914467866715
6.11,89.4,4.4,49.95313904050475,1.002173423010395,50.00739422755347
7.05,92.5,4.4,51.06229626642343,1.0010950794916218,51.090247253097374
7.99,94.7,4.4,52.661821085108706,1.0006569941954613,52.67911750005178
8.92,96.3,4.4,52.706065115885856,1.000300260647257,52.71397730061404
9.87,97.8,4.4,54.40236851461524,1.0003162543499293,54.41097032742343
10.79,98.8,4.62,56.197054193258204,1.0003566553598073,56.20707479015466
11.8,99.5,4.4,57.813621232370494,1.0006595984428521,57.832684976554965
12.6,99.7,5.14,58.48278806623364,1.0009128203642206,58.50947411768158
