r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.22,10.7,4.9,5.6097237008608545,,
0.76,24.7,4.9,17.728897314836022,,
1.31,38.9,4.9,26.83994225031045,1.0102513950054366,26.977164891116782
1.94,42.7,7.89,32.63540715235525,1.0070699602944702,32.75056947896997
3.92,55.0,4.9,39.19282587413161,1.0016910571433195,39.22595053020606
4.35,57.2,4.9,39.508907856330325,1.0011930899680643,39.53246967139028
5.0,59.8,4.9,40.42422664690074,1.0007322701219012,40.43902466504711
5.05,62.5,3.43,40.42083126309997,1.000696822441427,40.43491188176699
5.83,61.8,3.98,40.24219675912338,1.000643043757834,40.25513342646056
6.09,64.4,4.9,40.195712457922674,1.0006380033886808,40.20853291375445
6.74,67.2,4.9,41.714089945724574,1.0009243711444926,41.73336514292674
7.29,69.9,4.9,40.0131290953357,1.0012231909419658,40.03759346500773
