r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.64,12.4,8.6,13.611245350811954,,
1.18,21.9,6.2,21.226667190117247,,
1.8,32.3,1.88,27.76613765002255,1.012882054801618,27.944407819071195
2.03,37.9,6.2,29.79981879139536,1.011800021307008,29.97512240977917
2.78,53.1,9.5,36.42926845271532,1.0082716512158878,36.57962327371256
3.0,62.4,11.0,38.11444345651658,1.007236662655826,38.2521055367685
3.64,68.0,6.2,42.50319517401015,1.0054516537910616,42.618894053333605
4.19,78.0,7.98,45.735798888835426,1.0040720806034908,45.82882421316331
4.6,82.3,6.2,46.93404414707942,1.003043671500029,47.00541578666001
5.14,85.7,6.3,48.025644191410905,1.0023202720787312,48.08132819025896
5.39,85.5,6.51,48.93230630166536,1.0019982020034828,48.981170220095805
6.31,89.5,15.6,52.515719551387654,1.000940037493428,52.54039712597493
9.1,95.2,15.5,57.83659913929933,1.0004296650552496,57.849022987701595
10.17,97.5,6.2,59.992083644427616,1.0007864530024522,60.01566948520295
11.99,101.0,10.2,61.64088253748481,1.00169135580514,61.69298884647299
14.02,107.0,10.7,61.95728367189769,1.0031247522912536,62.05400875241017
15.94,117.0,11.7,62.64542281763289,1.0048106202192981,62.7959237029682
17.98,120.0,12.0,62.60240330849927,1.0069443351610121,62.81939328269589
