r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.26,21.7,10.0,12.745587471748802,1.015201186171513,12.842096117595535
2.51,40.3,10.0,20.2820832263355,1.0084610108534362,20.367705957264825
3.78,57.7,7.0,24.17198791990431,1.0042719329849532,24.223563453053586
5.03,68.5,7.0,25.94479716629136,1.0018533574941586,25.968828528900502
6.29,73.5,7.0,29.644866334662396,1.0007532838509217,29.656029732292684
7.54,78.5,5.0,32.127072695781045,1.0004045751286206,32.13357094587397
8.8,83.1,6.0,32.922553060174415,1.0005516772894696,32.93163312044865
