r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.47,22.2,2.81,16.59283279009344,1.0157706127025186,16.72316053285216
0.95,43.4,3.47,24.409041357660897,1.0068558399965686,24.492570677300243
1.42,60.2,3.04,30.016612067320324,1.002898460426026,30.0600815725518
1.9,69.6,2.05,35.70852139195909,1.0009477069006845,35.72543799098203
2.37,72.5,2.0,40.17151229416189,1.000225986866666,40.17605115484195
2.84,74.3,2.02,40.94967277036533,1.0000998269920436,40.951716660686664
3.3,75.8,2.01,42.33944732752189,1.0003715725512712,42.34731268518345
3.78,77.2,2.05,43.028005996095146,1.0009969245801973,43.04944849169587
4.25,79.3,2.08,43.89364532594667,1.0018093683193265,43.93333726536267
4.73,81.3,2.08,44.171178385911325,1.0028021790562467,44.2330228668739
5.2,81.6,2.03,42.27791976907094,1.0039661207712807,42.36167647183364
5.67,82.1,2.02,41.01351240749809,1.0052701003794278,41.121443056671275
6.15,82.9,2.0,39.08484360976771,1.0066743135190286,39.215058946653464
6.62,83.2,2.0,38.20028272146687,1.008302611456336,38.35853597412122
7.1,83.5,2.02,39.41368417187107,1.009937937488601,39.609045364731855
7.57,83.8,2.0,38.315511219348224,1.011905677877326,38.54292241811795
8.04,84.3,2.0,38.00846747765556,1.0137676735225647,38.269217152187245
