r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.74,145.0,6.8,202.95003744764375,1.0050045763354727,203.4572431295821
3.5,174.0,6.8,211.19050972995922,1.0002862678463311,211.220736093098
5.24,194.0,6.4,213.28767076415832,1.0005729823330125,213.34876704723757
6.98,190.0,5.5,192.71068314963753,1.002631829434327,192.96410734100243
8.81,186.0,5.8,179.1193973303841,1.005774302228565,179.63579770804952
10.9,188.0,7.0,167.31004303388366,1.0103422834776046,168.17300147990613
13.12,187.0,8.5,154.31524390027062,1.0163626270399804,155.57262265653947
15.33,179.0,12.6,141.67806358078164,1.024363376565646,143.39355567121015
17.3,176.0,11.7,133.5532889898261,1.0348848786221774,135.8628149080232
19.05,167.0,13.5,127.33275344545095,1.047903739563237,130.3469355745852
