r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
3.44,285.0,14.4,289.9312589218348,1.0030979137987157,290.38000267206525
3.77,297.0,13.6,286.07929722368937,1.002279464385763,286.4051654129236
4.13,303.0,8.47,284.22515177232293,1.0016632929658598,284.461428411657
4.47,306.0,5.93,282.78312361242496,1.001265637191833,282.9620174458846
4.8,307.0,5.93,281.6261658653187,1.000891307747343,281.7516457030035
5.13,304.0,8.47,281.0518416591501,1.000600448536998,281.1362075802746
5.48,308.0,8.47,281.0117926351134,1.000427651913617,281.07187382777545
5.83,313.0,12.7,280.55263213878425,1.0002486148587737,280.5875047479656
6.16,314.0,9.32,280.233626461922,1.0001610506038605,280.2561914508142
6.51,315.0,6.78,282.3840592172299,1.0001040888445636,282.3987553500375
6.86,317.0,8.47,284.37957257862246,1.000089803751955,284.3923414682538
7.18,320.0,7.63,285.497386678057,1.000114395067395,285.51371595746815
7.51,316.0,20.5,286.64103840866886,1.000160763020632,286.6640781223084
7.85,318.0,23.4,288.61413842707015,1.0002587515799124,288.6514756941087
8.21,321.0,8.48,289.92085747665686,1.0003808795764044,289.9760646870258
8.57,323.0,8.66,289.8394476257502,1.000507817587133,289.91303106966876
8.9,321.0,12.7,289.1324277904504,1.0006640759026117,289.2284147964104
9.24,323.0,11.0,287.4796989354205,1.000879369375688,287.6060715811548
9.6,323.0,10.4,285.42702149586324,1.0010382414369994,285.5751541369546
9.93,322.0,13.6,284.0806626646734,1.0012867519939004,284.2633745868925
10.27,321.0,13.6,283.18853454898203,1.0015191980251064,283.4035626436214
10.6,323.0,9.32,282.22792065988085,1.0017248995127879,282.47122318840263
10.93,322.0,11.9,281.29503159494305,1.0020091809424243,281.57747610394085
11.27,321.0,11.0,280.11192852143944,1.0023327993759834,280.4384606649059
12.31,323.0,4.24,274.1813868591375,1.0032399519396262,274.6251949287185
14.35,319.0,4.24,257.62889220737645,1.0053650930197504,258.31906921536677
16.4,308.0,4.24,240.95031458788344,1.0078040838172146,241.88868558983276
18.48,299.0,5.66,227.6905538225071,1.010629428707037,228.89746535969903
20.57,299.0,5.66,217.05240956967052,1.0138502893817554,218.55035998598922
22.51,298.0,5.66,210.21654882525306,1.0173141024397074,212.02859442984675
24.59,296.0,5.66,202.46587539632452,1.0213725654634054,204.61804443557727
26.68,293.0,4.24,193.0401836406089,1.026322179380829,195.56430063425213
28.77,289.0,4.24,184.27017392947778,1.0327032959192957,187.25905496524794
30.7,289.0,4.24,177.4628935862368,1.0406590862910636,181.03468838973555
32.79,288.0,4.24,171.75045647683152,1.0412405832869747,175.2562212015856
34.88,285.0,4.24,167.52823314295412,1.0413945415261971,170.96045172063393
36.96,283.0,2.83,164.3316235543238,1.0459935531329994,168.06823911171958
38.9,275.0,2.83,161.66047166824671,1.0523857546923099,165.84077627661088
40.99,272.0,2.83,158.5730150435439,1.063121924989391,163.50115358021895
43.08,271.0,2.83,155.35688204904216,1.080723756351127,161.50569672357778
45.16,274.0,4.24,151.7352121295515,1.1280428854357563,161.1570027173172
47.1,277.0,4.24,147.8638005057357,,
49.19,281.0,4.24,143.90104690376648,,
51.27,286.0,4.24,140.6067857537466,,
53.36,282.0,4.24,138.26573183547686,,
55.3,283.0,4.24,137.06178570265308,,
57.38,288.0,5.66,136.17402211875802,,
59.47,287.0,5.66,135.4042813207913,,
61.56,289.0,7.07,134.23628496051282,,
63.64,294.0,7.07,132.65628556536626,,
