r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.87,27.7,3.0,20.154862936770375,1.0060394907669232,20.215633872824853
3.36,42.4,1.5,24.84285410334328,1.00109587068763,24.856462653865716
4.86,52.5,1.0,28.66272317837229,1.0001000050542894,28.66415635113582
6.35,55.6,1.0,31.195207965326983,1.0006940962594923,31.206032325947156
7.85,58.6,1.1,32.79981249946408,1.0023212792566019,32.83785919519858
9.34,59.0,1.2,32.63231680405178,1.0045517029903275,32.70649879328381
10.83,60.0,1.3,31.212744192076414,1.0075688520586694,31.330643842936244
12.33,62.2,1.0,29.074217100379503,1.011383412791226,29.239230732098488
