r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.33,90.0,20.0,44.56,1.0277924464928117,45.17497209611168
0.99,125.0,15.0,93.2323361286201,1.0156841764559232,93.96062778076924
1.98,148.0,15.0,132.156772433349,1.0072548079477952,132.63529211117424
2.64,180.0,17.0,154.6925030504064,1.004165719744494,155.01437100299137
3.63,201.0,15.0,196.78832409469825,1.001490554548764,196.93493134932484
7.59,206.0,10.0,222.21899558768598,1.0006918640418572,222.29585496215762
12.5,214.0,5.0,215.5871510549736,1.005836203616917,216.21534108254102
17.48,212.0,5.0,203.8936585575922,1.0140942271723494,205.32549283225077
22.46,213.0,2.0,183.43258516414144,1.0259145938294034,185.79417359147448
27.44,214.0,2.0,172.84412920316385,1.049409256075606,177.0626982747059
32.32,213.0,2.0,164.13762152535293,1.0492713122457786,168.13264123155238
37.3,213.0,3.0,154.5049643215389,1.092143363927577,161.4664376293492
42.28,203.0,3.0,145.16660945272506,,
