r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
2.5,206.0,75.0,210.99533857410213,1.0100915193137374,212.0572978709746
7.49,285.0,8.0,239.78249185459725,1.0005898343585518,239.8531974061308
12.54,291.0,7.0,246.38476271880126,1.0005811256985244,246.45634257975783
17.45,274.0,5.0,230.94749749672545,1.0031091141783564,231.30623993978517
22.47,266.0,4.0,214.4230449368724,1.0069385103989565,215.16564728859493
27.48,255.0,2.0,200.287256209675,1.011778617358303,201.4633566151648
32.5,250.0,2.0,185.50228246574216,1.0178926691407426,187.1544901139496
37.51,242.0,2.0,172.84380492224764,1.0257079485051048,175.05143635676967
42.42,237.0,2.0,162.976333251181,1.0380224301661947,166.0458063657176
47.44,235.0,2.0,154.0754172475285,1.039878909795837,157.11756419727251
52.45,236.0,2.0,145.60572825270302,1.0457988166128036,148.90268667137875
57.47,242.0,2.0,139.81780072651694,1.0595825781269796,143.92288996730568
62.48,246.0,2.0,134.42381373848906,1.10076597335616,141.0339633776714
67.4,242.0,4.0,128.74928854172362,,
72.41,242.0,5.0,123.21465253775624,,
