r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.32,44.0,8.0,197.82000025275502,1.0196500733561653,199.75413376762359
0.64,64.0,8.0,204.19000220382975,1.0100764558497548,205.21617939706834
0.96,128.0,8.0,209.11001530295005,1.0052860740740637,209.6619723581448
1.28,148.0,8.0,219.11001118159803,1.0027914644829568,219.41561696533995
1.6,157.0,8.0,225.96685420654066,1.001353107159364,226.11968121029167
1.92,189.0,8.0,232.0775932743185,1.000512345008445,232.13703755954083
2.24,195.0,6.0,251.39475034296163,1.0001409513587798,251.4124669345147
2.56,201.0,6.0,278.9189712084855,1.0001177056977029,278.9353859015283
2.88,214.0,4.0,292.1086333883338,1.0003168756210186,292.15491077488525
3.2,215.0,4.0,300.95614464569417,1.0007049527485816,301.06220588763154
3.52,215.0,4.0,298.84349833985016,1.0012686188494129,299.03299750585495
3.84,216.0,3.0,290.2695376714546,1.0019177013931375,290.54772951150454
4.8,214.0,2.0,275.7656086244258,1.0044641489310555,276.3804525732754
5.76,210.0,2.0,257.16444116557017,1.0075878287944748,258.138257244937
6.72,205.0,2.0,238.07466265858702,1.011263156785798,239.41164466642533
7.68,203.0,1.0,222.79859290399477,1.0156034798551357,224.53008141465205
8.64,201.0,1.0,211.12349016630054,1.0208761679203038,213.31583205882495
9.6,201.0,1.0,201.14807282198853,1.0269377095513064,203.8393035426694
10.56,199.0,1.0,192.5962876070045,1.0361238728035718,196.04408875245616
11.52,197.0,1.0,185.36519765047592,1.0480419346102183,189.76561779195762
12.48,196.0,2.0,178.16899169047346,1.0421844518308383,181.88815474650954
13.44,193.0,3.0,171.26758537446602,1.0482090167186633,175.34731511840673
14.4,190.0,3.0,165.01643857507045,1.057780332982478,169.71684661150877
15.36,188.0,5.0,159.14855513010477,1.0782450989234647,165.25760198156235
16.32,187.0,5.0,154.09563556441174,1.1394678111484742,164.49070768376527
17.28,188.0,3.0,149.3132572814618,,
18.24,186.0,3.0,145.0434417683199,,
19.2,185.0,3.0,141.1414680382771,,
20.16,185.0,3.0,137.50345813833192,,
21.12,181.0,3.0,134.19419696842334,,
22.08,178.0,3.0,131.19023820391516,,
23.04,177.0,3.0,128.33549353160254,,
24.0,182.0,4.0,125.8567475346475,,
24.96,180.0,8.0,123.48815530244185,,
