r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.33,175.0,13.6,242.6980683895115,1.0143870415603347,244.43768733969867
2.34,237.0,3.65,272.06602213433416,1.0106514896993088,273.51113838321885
3.33,247.0,3.81,281.45533961891715,1.0079714201636711,282.5749122863054
4.34,242.0,3.56,288.06456654715447,1.0067028819480335,289.02838554481167
5.35,240.0,4.2,291.0182971910873,1.0048584834707053,291.72439438317605
6.34,233.0,4.59,295.60277891115976,1.0035632647224135,296.1289660689117
7.34,233.0,4.63,298.2041062762215,1.0024975925671489,298.5762702223253
8.32,247.0,6.41,297.5689145391366,1.0016899335912828,297.820244253528
9.34,248.0,7.64,294.47520370992186,1.0011170108842504,294.6396238118186
10.38,242.0,9.05,293.90426944840385,1.0006807677410328,294.0042927009453
11.36,252.0,12.5,292.1696599580456,1.0003797591576777,292.22513174404816
12.34,245.0,8.72,289.3921813041949,1.0001917298460112,289.41992253373235
13.32,247.0,4.44,288.9820719352673,1.0001025295181667,288.99688615185056
14.3,238.0,9.29,290.72461780867474,1.000089196180423,290.73758328229525
15.47,249.0,9.98,294.05908215867095,1.0001600041623304,294.08260655626646
16.35,250.0,6.15,294.39528885496793,1.0002381886396359,294.43034757412886
17.92,253.0,6.96,294.08368094812744,1.000531173668319,294.16177533288493
19.1,258.0,15.4,294.5357365414255,1.000784910763475,294.65130600286494
22.52,254.0,6.51,287.34229431115773,1.0018465516451627,287.60746814646376
26.05,256.0,7.73,269.058109708665,1.0032495393612535,269.4949126034055
29.48,255.0,8.5,250.81881687784113,1.004981903283242,251.44281820847644
33.0,244.0,5.75,235.625946576348,1.0069041812672626,236.43794955645407
36.43,246.0,4.24,226.17894574871465,1.0089107228536696,227.18441979165098
