r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.47,15.3,4.4,12.992405473968244,,
1.41,41.0,4.36,32.891774047624736,,
2.35,60.7,4.4,41.172943785937875,,
3.29,74.9,4.4,42.566806316659466,1.0111406978907624,42.80326153637481
4.22,83.0,6.28,44.701026833843535,1.0078805014660928,44.87681444359013
5.17,86.8,4.4,47.33704785894448,1.0045501932903549,47.44462198584022
6.11,89.4,4.4,49.95313904050475,1.0030277275917177,50.02870413478673
7.05,92.5,4.4,51.06229626642343,1.0019651931307583,51.11244527732505
7.99,94.7,4.4,52.661821085108706,1.0009026586697989,52.685583548654755
8.92,96.3,4.4,52.706065115885856,1.0006966939072173,52.72442191639459
9.87,97.8,4.4,54.40236851461524,1.0005410503960577,54.41708373598097
10.79,98.8,4.62,56.197054193258204,1.0004178510227917,56.20879396530361
11.8,99.5,4.4,57.813621232370494,1.0006956354746597,57.83372633944581
12.6,99.7,5.14,58.48278806623364,1.0009156627632678,58.509557195424236
