r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.07,22.1,7.17,18.40680309016207,,
1.78,42.7,10.66,24.83910223820499,1.0125566248323628,24.99456338777887
2.49,60.6,7.69,28.152530969701463,1.0089582027045552,28.278347864161653
2.97,76.8,11.1,29.33064608903118,1.00652546661815,29.426188553658037
3.04,81.6,17.5,29.315526602808962,1.0061706926055491,29.405836050727725
3.19,87.0,8.93,29.411999252005973,1.0054958606228774,29.492710633592697
6.95,90.0,24.8,34.52960758537519,1.000491515996435,34.53809247012855
8.58,97.8,9.4,36.978872346246575,1.0007571409983214,36.992868807586696
9.26,93.7,25.3,38.02526791490101,1.0010559103189387,38.04533825456504
9.89,103.0,23.8,39.19242401281146,1.0014880227047633,39.22157278172771
10.08,97.4,11.0,39.63898333711398,1.00164300034607,39.67153340432862
11.84,106.5,9.48,41.515208056807325,1.0032552590989803,41.58272453492954
14.56,112.0,11.0,39.8575776986008,1.0065573819972018,39.98804484857164
15.43,111.5,9.4,39.661090504422596,1.0078865801155696,39.817178542478494
17.93,111.0,24.3,40.794607486774524,1.0125007068846796,41.04879628439163
19.02,112.5,7.75,41.311318061761234,1.0149326742023388,41.618619332103826
20.1,106.0,10.7,41.6653393121909,1.0177635100322373,42.03377168774794
