r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.25,20.9,3.4,17.33139636613276,,
0.83,40.0,3.29,35.00630800298712,,
1.38,51.5,2.96,51.36339260601854,1.006562980918671,51.531665447470004
1.85,67.9,3.45,61.93297183245771,1.0042162018264567,62.063395458453016
2.68,80.2,2.93,61.776141834854016,1.002084953422817,61.84050849113697
3.19,83.3,3.08,65.33506944972203,1.0014959225241489,65.38391928865887
3.68,91.4,2.83,68.19718249312064,1.001166828687841,68.23695810815256
4.13,102.0,5.4,69.97198367918405,1.001319833382988,70.01814413314615
5.23,105.0,4.21,69.42425584765024,1.0023214133468799,69.5047903333471
6.05,109.0,2.1,65.99247305564477,1.0036599237347943,66.11312647012342
6.81,108.0,2.1,62.639955300111765,1.0052232206124816,62.803333390858434
7.56,109.0,2.1,61.778006604292436,1.0069517140872546,61.99236622719678
8.32,110.0,2.1,61.35031621760397,1.0089363616727418,61.62383082755272
9.09,111.0,2.33,60.56720647347044,1.0112546172804355,60.9070832177524
9.86,112.0,4.74,57.32175154337139,1.0138619954700203,57.717681102361254
