r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.41,15.0,4.1,13.301372109673498,1.0202892946529578,13.435632247513198
0.82,23.4,1.3,22.071746645881923,1.0109784324246913,22.192572520933155
1.24,29.2,1.5,25.138022993067693,1.0059905358528591,25.213205679053306
1.64,36.2,1.1,25.762765767673315,1.0034100398527122,25.80665441300065
2.06,44.0,1.1,27.735754902291735,1.0017319127703572,27.759762466092344
2.47,52.1,1.2,28.32203735609428,1.0007125509542092,28.33212600661654
2.89,52.9,1.7,28.554554803043242,1.0002322571710953,28.557870610584622
3.3,54.8,2.2,28.506204587773517,1.0000993502260334,28.50762060153864
3.71,55.0,2.5,28.488123841348344,1.000211219992638,28.491132313148402
4.12,52.0,2.7,28.01935937882949,1.0005174082689738,28.026607165551507
