r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.08,1.41,4.0,6.0392466417592185,1.0301999869318232,6.129760927097477
0.23,4.46,4.0,6.842879510849215,1.0230914583411201,6.9214346444088415
0.38,7.71,4.0,5.399675916200897,1.0158735972254664,5.442363322813381
0.54,11.0,4.0,8.514505270419416,1.0118102806328575,8.564637035682491
0.69,14.2,4.0,10.793020893151278,1.0084429462882762,10.83848757452159
0.84,17.2,5.78,12.857285872220466,1.0060684983793582,12.896239073985564
1.0,20.2,4.74,14.832754295814382,1.0042365954426717,14.864141277090296
1.15,23.2,4.0,16.483039768198097,1.0030319610995342,16.508008823910565
1.3,26.4,7.13,16.832266632869143,1.0019578123187436,16.848735785416377
1.46,29.3,4.38,18.011343647823725,1.0011996348383834,18.02214392735969
1.61,31.6,4.94,19.54800501329995,1.000771812859942,19.555547259107808
1.76,34.6,4.0,20.62334841872192,1.0004603990347658,20.628095357266123
1.92,37.4,7.09,21.837456353705665,1.0002126445139037,21.839778037934487
2.07,39.9,4.0,22.656195620624395,1.0001127144920434,22.657472425437312
2.22,42.2,4.37,23.547590110242705,1.0000870095119583,23.548614520121482
2.38,44.4,4.58,24.25746070799662,1.0001341148911778,24.259087296812556
2.53,46.7,5.91,24.82544662236714,1.0002382093290756,24.82840327279415
2.68,48.5,7.72,25.26107281965673,1.0004052456374681,25.266190770981353
2.76,49.3,9.73,25.400472436551254,1.0005210758606013,25.407089361200867
3.07,53.0,4.0,25.848359715850442,1.0010425183640508,25.86182990087833
3.46,54.1,4.0,26.58210676376122,1.001911598852326,26.607501795668153
3.83,55.0,4.0,26.48306062372701,1.0028794275743071,26.521161243954026
4.23,55.7,4.0,25.987221859983418,1.0041595956803442,26.041213939839714
4.62,56.4,4.0,26.820986186193824,1.0055608203500834,26.895456144103296
4.99,56.9,4.0,27.403366581498705,1.0070141071820025,27.499303722289685
