r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.5,24.2,2.18,24.795245511992817,1.0080522374974852,24.894873958966958
1.0,42.0,2.91,39.49948100924872,1.0016963089248612,39.532968475075954
1.5,59.4,2.4,46.233981009642676,1.0001337204319025,46.23707212026456
2.0,63.9,2.01,50.15153038542294,1.0004487982158132,50.1627830816957
2.49,66.0,2.0,51.37007007976532,1.0016794899338433,51.41318974040153
3.0,67.2,2.07,51.875895172999186,1.0036293392372369,51.96994752422512
3.49,68.7,2.38,50.924910407383145,1.0058883663310145,51.07462260472665
4.0,71.3,2.91,52.252387505261424,1.0086655824342563,52.47829783545994
4.49,72.5,3.21,53.29975609700293,1.011719071160168,53.61115823569157
5.01,74.0,3.41,54.62676724830053,1.0154095639734266,55.04604553169292
5.5,76.2,3.17,55.583771012769546,1.019605211604091,56.12599211863078
