r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.71,24.1,7.55,14.239764745247726,1.0213141339196137,14.390718749166098
1.42,33.6,5.02,20.132148419878092,1.0107677632161187,20.240247306836146
2.14,44.8,3.38,25.08332115171354,1.0056345574251,25.15388859398925
2.85,54.4,2.9,28.597209654090378,1.0028754972515084,28.638295738442302
3.55,57.4,2.89,29.707763295138864,1.0013158294893076,29.72730204533845
4.26,61.4,3.44,30.88499473854577,1.0004983675578163,30.89268981962101
4.97,63.8,3.64,32.48820093510873,1.0001389497609474,32.49045797058459
5.69,65.5,3.82,33.3600434651995,1.0001113115876674,33.36190009323627
6.4,67.6,3.54,35.92563430198554,1.000313637595626,35.93126767509268
7.11,69.2,2.91,37.10456171416124,1.0007246735884714,37.118003627295444
7.82,70.3,2.79,39.001666631055656,1.0012718895551247,39.02646165563805
8.52,71.4,2.93,39.62375171535376,1.0019252366586353,39.661875924323425
9.25,73.2,3.0,40.03209962017981,1.0027327982518806,40.08676212618971
9.95,73.0,2.81,40.798123731367845,1.0035275340579417,40.870018769615804
10.66,73.1,2.79,41.24416322341866,1.0044927252251727,41.33670874076409
