r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.25,34.1,18.8,29.44968760445516,1.0245108222564965,29.808420730071987
3.75,78.4,6.54,49.3351335257137,1.0109322705802197,49.60407300830233
6.25,96.9,2.44,51.03472641251249,1.0051917323588335,51.16703422840328
8.76,108.0,1.26,52.7543912864133,1.002111132616609,52.81004768544754
11.25,113.0,1.0,55.271455562523414,1.0007410619167358,55.29193155513135
13.74,114.0,0.86,59.62481111081192,1.0001732645518513,59.62997632017286
16.22,121.0,0.68,62.2172403759601,1.000123944894621,62.22109601114324
18.71,126.0,0.55,63.01001348992079,1.0004570879382393,63.024412403293624
21.3,128.0,0.63,63.46991728370221,1.0010813972441146,63.504226107658916
23.79,129.0,0.61,64.13509569650614,1.001906195231282,64.19619360102189
26.28,129.0,0.65,63.592943790958444,1.0029592179457807,63.686966973815444
28.77,131.0,0.73,64.19489387794016,1.0041940855974707,64.32937246172577
31.25,131.0,0.83,62.95217549854811,1.0054623525760475,63.123874836288024
33.74,131.0,0.75,60.178152181668054,1.006997284864399,60.38832699604108
36.23,127.0,1.24,58.51388638605369,1.0086529858571456,58.7665010110891
38.82,126.0,1.4,57.493729223281385,1.010570586895944,57.79680164571828
41.31,130.0,1.62,56.034765101675944,1.0127165332704802,56.3899235498831
43.8,132.0,2.01,54.09100202436631,1.0151365359714326,54.49883970717891
46.28,134.0,2.1,52.27443447805055,1.0177373321600716,52.73600123754733
48.77,129.0,2.66,50.31016795837597,1.0206534146652642,50.82705112785553
51.26,132.0,4.67,48.65757906020397,1.0243104318161698,49.24547091815339
53.75,125.0,5.95,47.28518161115594,1.0285952530137559,47.95648229914828
