r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.22,10.7,4.9,5.6097237008608545,1.0281498331002468,5.688132127318394
0.76,24.7,4.9,17.728897314836022,1.0199825220530914,17.90515519173433
1.31,38.9,4.9,26.83994225031045,1.0103371978593625,26.978310481513148
1.94,42.7,7.89,32.63540715235525,1.0062087304495706,32.736562606635694
3.92,55.0,4.9,39.19282587413161,1.0006718470896492,39.20598945652354
4.35,57.2,4.9,39.508907856330325,1.0003253243948695,39.515333939502575
5.0,59.8,4.9,40.42422664690074,1.0001081675298664,40.426412882154004
5.05,62.5,3.43,40.42083126309997,1.0001020173218393,40.4228930229935
5.83,61.8,3.98,40.24219675912338,1.0001910860400998,40.24604143647792
6.09,64.4,4.9,40.195712457922674,1.0002580965666654,40.20089931095706
6.74,67.2,4.9,41.714089945724574,1.0006041438377735,41.72668869834172
7.29,69.9,4.9,40.0131290953357,1.0009951371927657,40.033033421164156
