r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.51,143.0,33.1,195.69574139464558,1.0155417397658246,197.21060432956486
0.69,160.0,15.0,213.4176450062178,1.0138358607295275,214.88898159393443
0.86,178.0,7.92,228.71405050848975,1.0099854189126345,229.85311686077998
1.03,188.0,8.01,242.42266436948506,1.0072945568456553,243.3052407460491
1.2,187.0,8.03,245.13602693198732,1.0059182023403428,245.86033916044704
1.38,195.0,5.6,248.24868358160535,1.0045648446896904,248.81464677598174
1.55,199.0,7.52,251.93221092190655,1.0032166652709338,252.33707640087576
1.71,203.0,6.87,258.53466962865934,1.0024779341291568,258.85478738439923
1.89,206.0,9.22,263.10820758767676,1.0018074080075907,263.34587218756013
2.06,211.0,12.0,270.433106331307,1.001311749473954,270.6104184455799
2.23,219.0,13.3,275.2798803036648,1.0008828664355327,275.4013711778757
2.41,216.0,9.9,277.0156466700031,1.000551135311792,277.09197270735746
2.58,214.0,10.5,274.7545495528691,1.0003430083603122,274.80166706655547
2.75,213.0,8.39,274.28712911837476,1.0002147445015328,274.3165783638534
2.92,210.0,13.3,273.9827156957168,1.000122582267262,273.99950789236647
3.09,214.0,6.67,275.4598253829404,1.0000941363297127,275.47279046629865
3.26,213.0,9.98,276.5026614700119,1.0001041488519302,276.5170598125028
3.43,212.0,11.2,278.5494842931862,1.0001652085293002,278.57249271824713
3.61,215.0,9.11,278.9803234997049,1.0002838619003445,279.01991663255245
3.78,217.0,10.1,280.9802373833434,1.0004047280611283,281.0370919246141
3.95,219.0,8.05,281.95594992835316,1.0005532841896225,282.03394002680545
4.12,220.0,8.29,283.04650995905246,1.0007409703477506,283.15135507632505
4.29,218.0,8.42,281.91535502700094,1.0009735182100283,282.05254651142394
4.46,220.0,9.71,280.3560295410106,1.001178963606823,280.52124563730473
4.64,220.0,20.1,276.81309163404825,1.0014631468576938,277.0155267156473
4.81,216.0,23.5,273.04675295633893,1.001769840785776,273.2882707814579
4.98,220.0,14.6,268.87487219894683,1.0020388792056467,269.14883431905986
5.15,218.0,12.2,265.3001162834272,1.00230868096388,265.60618639479884
5.32,213.0,23.1,261.62621925181736,1.0026995892931176,261.97912290875564
5.49,215.0,21.2,258.24417844358084,1.003049848165987,258.63768140792297
5.67,216.0,18.3,254.88821235985003,1.0034270938087142,255.3246017000834
5.84,208.0,31.7,251.99182149426994,1.0037562883228717,252.46465485412173
6.01,212.0,25.3,249.21392778093283,1.0041581373752728,249.73152315470787
6.19,213.0,23.8,246.64670522834882,1.0046106662635501,247.21465414689052
6.35,216.0,19.6,244.3689607949422,1.0049985398735273,244.97894348660174
6.64,210.0,25.0,239.98618564409077,1.005698159754971,240.6689542070153
8.82,210.0,10.7,212.5465205549129,1.0120763063935492,213.82605758003524
11.07,210.0,10.7,193.00216605002134,1.0208504065621404,195.0038725950285
13.32,206.0,6.25,178.05134905414224,1.0337370200096248,181.02989657111357
15.49,206.0,6.25,165.6500172049493,1.0412955753373403,169.03572350906867
17.74,206.0,10.7,153.31091709333683,1.0511589857586858,157.1836195069304
