r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.19,153.0,8.0,234.4451545671183,1.0272612355464843,237.6192995374374
0.56,130.0,9.0,179.77566826464587,1.0192907001409937,181.50138470414336
0.94,128.0,3.0,165.06045468251926,1.0137310269853272,166.18981585665438
1.22,134.0,3.0,162.81320001768898,1.009982965781305,163.6238611437171
1.59,129.0,4.0,165.84210834405116,1.0069109974705897,166.41418882984706
1.96,131.0,7.0,167.97997588998516,1.0047693249476304,168.3800749516832
2.34,138.0,8.0,174.5087751375271,1.0031508138972611,174.78348125769128
2.71,139.0,5.0,185.22256935913614,1.001900732878453,185.39851510606655
2.99,143.0,3.0,187.15261820236447,1.0013546719449573,187.2793405007556
3.37,146.0,2.0,191.46368062899032,1.000738269915257,191.53434352696001
3.74,154.0,2.0,193.64015234449698,1.00035437910952,193.67446031763657
4.12,161.0,1.0,195.86246935030712,1.0001523838796438,195.877391923317
4.4,167.0,2.0,198.77892166927558,1.000099258233178,198.78878664676554
4.77,173.0,2.0,203.03241785488345,1.0001189226547011,203.04449007303992
5.15,176.0,4.0,207.18292062812512,1.0002145912428437,207.20514925588867
5.52,178.0,5.0,213.15722483650418,1.000419601824182,213.2019407264684
5.89,180.0,3.0,213.37989642888104,1.000648060038629,213.449026722511
6.17,179.0,4.0,210.07027157596573,1.000896179998861,210.16438088383853
6.55,180.0,5.0,209.30756508067262,1.0012538020209112,209.43873910103468
6.92,181.0,4.0,209.91288812266865,1.001621417319064,210.08299739221653
7.3,179.0,4.0,207.1637029018356,1.0020735562386172,207.378374470355
7.58,179.0,2.0,203.8668634182613,1.002438200911099,204.11524629466174
7.95,179.0,1.0,198.95403338459866,1.0029201309341977,199.24430754312164
8.33,178.0,1.0,194.20799906286044,1.0034785313481,194.54548513507066
8.7,177.0,2.0,192.2228794914903,1.003990504802167,192.60603079213803
9.08,176.0,2.0,190.5849965238607,1.004678819943119,191.03033266115008
9.36,173.0,3.0,188.9905230428235,1.0050379855731308,189.46599070964132
9.73,172.0,2.0,186.10860109086843,1.005764707899664,186.64426108084223
10.1,172.0,2.0,183.4912082362531,1.006364424482009,184.07419009043264
10.48,170.0,2.0,180.68620893693023,1.0071228850701335,181.3285706494616
10.76,171.0,2.0,178.71337303067168,1.0076468208818332,179.39536631985723
11.13,174.0,2.0,175.88778183830735,1.0083797233445635,176.62318989908948
11.51,174.0,2.0,173.34044219396694,1.0091389157221584,174.13071259300716
11.88,175.0,2.0,170.87198863476715,1.009914786455663,171.716978965369
12.26,174.0,2.0,168.55879953298196,1.0107394133940437,169.4614937184762
12.54,173.0,6.0,166.96905881030773,1.0113742760322937,167.9159499550912
12.91,173.0,6.0,164.91981112043513,1.0121801600152522,165.9211460884956
13.29,173.0,8.0,162.98026168834065,1.0131417011022683,164.04768513739768
13.66,175.0,9.0,161.24277534202886,1.0139110713976724,162.36043169745292
14.03,174.0,9.0,159.47602954676293,1.014934494737812,160.66246322836852
14.31,171.0,9.0,158.20211787457208,1.0155816204851993,159.42987642445152
14.69,167.0,8.0,155.89063634484273,1.0166993654354883,157.18688447269614
15.06,165.0,7.0,153.4748871965704,1.0175419336249885,154.81515815574738
15.44,163.0,8.0,151.3494819944885,1.0189755884062939,152.7787065008857
15.72,162.0,8.0,149.98997999866523,1.0196364606544686,151.45545694853143
16.09,161.0,9.0,145.39599925720103,1.0209335152888166,146.90994194414355
16.47,159.0,10.0,143.5421314457884,1.022203737230807,145.12696830323193
16.84,158.0,10.0,141.84528543451842,1.0235736663968438,143.50745336624902
17.21,157.0,10.0,140.1802628760554,1.024845177504645,141.91098059033558
17.5,157.0,10.0,138.88347165879745,1.0261174452311754,140.68542263675462
17.87,157.0,9.0,137.31002913115998,1.027454627473668,139.18216429247536
18.24,160.0,11.0,135.8247477450262,1.0292201139500374,137.79486689551808
18.62,159.0,12.0,134.34055567846963,1.030679561199123,136.3857424715783
18.9,160.0,14.0,133.25393277498418,1.032412224113871,135.39624013343183
19.27,158.0,16.0,131.98514651278,1.0341161031446076,134.21767435229836
19.65,155.0,18.0,130.81813712173096,1.0366313880758529,133.1926125850322
20.02,157.0,19.0,129.18772116575167,1.0385360948085742,131.6533865655472
20.4,154.0,21.0,127.64319840868922,1.0416439600534726,130.27387394834076
