r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.03,39.15,4.06,21.96538413049041,1.0031299289497273,21.99973232048061
2.07,49.15,1.65,28.578148995342577,1.0001004301618441,28.57958401337811
3.09,55.05,0.6,29.116155309381078,1.0018362736429904,29.142875662826786
4.13,59.35,0.41,29.290742564844614,1.0056202898688604,29.372938467308526
5.16,63.85,0.46,30.144611458766555,1.0112846978314685,30.31422071959265
6.2,68.2,0.86,30.808662742806607,1.01950165452142,31.10762217814499
7.23,71.7,1.07,32.12236603987944,1.0345360940659523,32.67234831370426
8.26,73.5,1.07,33.21544821314323,1.0335744097120538,33.768439476904746
9.28,73.15,1.0,33.68776780969615,1.0464216723860513,34.46081925502594
10.34,72.5,0.74,33.57484921782971,1.0919105076801865,35.0838781201266
11.4,73.0,1.07,32.748522104058374,,
12.37,74.7,2.09,31.427200002545565,,
