r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.87,47.1,8.2,39.23971967280092,1.0211151924432118,39.651832691686685
1.74,65.9,6.6,49.12124591253768,1.0112432290666,49.39661477709243
2.61,76.1,5.6,58.009813824903794,1.006208281767494,58.189605841547355
3.5,85.7,5.6,61.092308026461076,1.003514003182633,61.199553176553884
4.37,96.6,5.2,67.8220355046942,1.001841467776769,67.88445282950592
5.24,99.3,5.2,72.29271747555214,1.0008395324567951,72.32305715045794
6.11,103.0,5.2,76.5028267451602,1.0002999041018594,76.51429764095487
6.98,107.0,5.2,80.57107421401305,1.0000970850132402,80.57498524099326
7.85,111.0,5.2,84.3596692738894,1.0001288923878044,84.36510575831822
8.72,114.0,6.1,87.84098929315404,1.0003457035603938,87.85617145250936
9.6,115.0,6.1,86.74577396046449,1.0007295041994873,86.77740889525784
10.47,111.0,5.6,83.76407344440693,1.0012114330114907,83.81479536937665
11.35,110.0,5.6,82.28385625382418,1.001779124028077,82.35702031919071
12.31,111.0,5.2,78.263417380025,1.0025274174437437,78.3622571302554
13.12,109.0,4.8,75.16619253361182,1.0032853697600075,75.28956565308674
14.05,108.0,4.4,72.77158373980876,1.0041820339316876,72.92359159634798
14.98,109.0,5.2,71.43252550484269,1.0051348895450094,71.6156897380821
16.03,111.0,5.3,69.33238781406565,1.006312423845418,69.55087127546605
16.95,110.0,4.9,67.05411098508428,1.0074009241021304,67.30178476918509
17.88,109.0,4.9,66.11756952580758,1.0086383712769789,66.40252950832193
18.93,110.0,5.3,64.36052516877095,1.010060673911851,64.68347006895729
19.97,112.0,10.2,62.498730387104665,1.0116186426452642,62.86075706634845
21.02,113.0,11.5,61.12805738774953,1.013231098459681,61.53112418776146
