r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.36,21.45,1.99,6.033191526878622,1.0081165309344922,6.0576263384346305
0.73,31.3,1.58,11.87648517028502,1.0014062295142763,11.884832768642362
1.09,41.7,1.16,14.806539095953518,1.000102273695328,14.807296236329305
1.45,48.35,0.44,17.042115479012576,1.0007470720623113,17.04848013469892
1.81,50.6,0.37,19.703994518878655,1.0024811185956946,19.728423349164782
2.17,54.05,0.59,21.712127947301713,1.0050133012135332,21.766484624567415
2.54,55.8,0.76,23.05067677965226,1.0084672855118024,23.148059403326716
2.9,54.55,0.71,23.63066863209757,1.0128640440164476,23.78217592070075
3.26,50.0,2.65,23.137383170963822,1.0185083573042453,23.350518971464396
3.62,49.9,2.77,22.585521911171323,1.0267802158859989,22.885946418024755
