r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.7,305.0,10.0,281.41080594035475,1.0151455183665714,283.53385374951904
3.41,257.0,10.0,281.4783011175106,1.0073421768897823,282.509743061388
6.82,256.0,10.0,282.1156828324154,1.001452023282181,282.3204278056293
13.67,271.0,10.0,274.45804779601565,1.0005826780451796,274.5379964910111
19.49,282.0,10.0,261.95053597960055,1.0033829874620284,262.3932495615547
23.36,287.0,10.0,258.5757819286253,1.0060515285188045,259.3569911930478
27.24,283.0,10.0,252.17976485039398,1.0092251015850486,253.34028648651397
31.22,280.0,10.0,242.48304414948277,1.0131015662059133,244.06632897552075
35.1,280.0,10.0,233.71294358678554,1.0174616770999352,235.7446228156999
38.97,281.0,10.0,227.55473187784955,1.0227687913120742,230.13072444778416
42.85,282.0,10.0,221.10342692957067,1.029523547684018,224.34356458000394
46.73,287.0,10.0,210.88064823496725,1.0390373102916677,214.9573499023471
50.71,292.0,10.0,207.7432923104859,1.0400386989213746,211.86136188557677
54.58,298.0,10.0,206.55281237494685,1.041880509466759,210.83371895597386
58.46,298.0,10.0,202.7309157479441,1.048424328431122,207.5814432590789
62.34,298.0,10.0,196.36123395415908,1.0596330446567839,202.1312674610561
66.21,298.0,10.0,191.1225452425747,1.0796691356474624,198.5899487085658
70.19,298.0,10.0,188.09463283145533,,
74.07,298.0,10.0,183.50488113399055,,
