r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
3.23,194.0,16.7,251.3879340779903,1.0060954962814186,252.15293718935862
9.18,172.0,8.1,196.08156950616242,1.0003412284831834,196.11502096102993
10.64,170.0,10.7,189.06445488245535,1.0001115665638598,189.07500122409843
11.58,170.0,6.8,186.89985045472886,1.000085842936485,186.9078722985737
12.52,171.0,6.8,186.62679550375395,1.0001425479837274,186.64009666646163
13.57,172.0,12.1,189.79747548373766,1.0003275701538554,189.82855893256632
15.76,174.0,19.6,189.21760964561412,1.0008934024891936,189.30211451734044
24.94,193.0,23.2,156.05275614355548,1.0055910941966557,156.48840088925516
26.3,194.0,23.0,151.9520651389773,1.00655147286238,152.44900745727395
34.96,201.0,7.2,134.0679935704268,1.0134164393856482,134.96435464858024
36.84,202.0,17.1,130.70529637317685,1.01517099968401,131.693029256074
47.38,205.0,16.0,121.1683927433223,1.0277690636945995,122.83923911889335
64.59,204.0,16.0,110.43460961129894,1.046206371375639,112.95719013255479
