r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.49,211.0,40.1,253.26089986415195,1.0187142460630572,255.61970858581833
0.98,233.0,17.4,311.76855325705964,1.012572463605721,313.7222810396522
1.47,227.0,14.4,310.74284770530113,1.0086824642760603,312.0889390098309
1.97,234.0,10.8,307.98007938826174,1.004963982788599,308.74353702015213
2.46,245.0,7.67,315.6951170037319,1.0032211548672114,316.2031596430036
2.95,244.0,23.3,322.10372133832914,1.0019915408413063,322.4243031628609
3.44,261.0,23.3,326.41823846102716,1.001042939687426,326.5884113703651
3.93,259.0,22.7,323.32238075951375,1.0005060161146078,323.4041735811398
4.42,258.0,22.7,318.52763459392344,1.0002064163041853,318.5605075461895
4.92,258.0,22.5,316.54207761370367,1.0000944066641526,316.55701910187366
5.74,261.0,22.4,314.6649637312677,1.0002365352998837,314.70217621666075
6.56,263.0,22.4,312.9960092397346,1.0006652566330916,313.1001032659415
7.37,264.0,22.3,307.59458008879153,1.001317189615059,307.7970936168287
8.19,265.0,22.2,303.57078268502715,1.002137145404145,303.8949970057169
9.01,265.0,22.2,300.3589103056542,1.0031695931177627,300.8345414819843
9.83,264.0,22.0,294.2116539160201,1.0042520692957253,294.83649457418267
10.65,264.0,21.9,284.93698355952324,1.005479042348476,285.71650815582467
11.47,265.0,22.0,274.56662306260023,1.0067627020987069,275.4934648532288
