r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.32,44.0,8.0,197.82000025275502,1.0196563375548673,199.7547473593333
0.64,64.0,8.0,204.19000220382975,1.0100771224283531,205.21624711109627
0.96,128.0,8.0,209.11001530295005,1.0052849177514132,209.66185177706666
1.28,148.0,8.0,219.11001118159803,1.002790912170953,219.4155565410643
1.6,157.0,8.0,225.96685420654066,1.001352583371275,226.119622070908
1.92,189.0,8.0,232.0775932743185,1.0005118834473057,232.13698401425052
2.24,195.0,6.0,251.39475034296163,1.0001405658883802,251.41241848530697
2.56,201.0,6.0,278.9189712084855,1.000117427782436,278.9353471458863
2.88,214.0,4.0,292.1086333883338,1.0003166186286638,292.1548732459855
3.2,215.0,4.0,300.95614464569417,1.0007047306648482,301.06217248067065
3.52,215.0,4.0,298.84349833985016,1.0012684220676205,299.0329681210071
3.84,216.0,3.0,290.2695376714546,1.0019175251535193,290.5477039574979
4.8,214.0,2.0,275.7656086244258,1.0044640134020855,276.3804339277322
5.76,210.0,2.0,257.16444116557017,1.007587717114656,258.13824293907015
6.72,205.0,2.0,238.07466265858702,1.01126305339488,239.41163242777597
7.68,203.0,1.0,222.79859290399477,1.0156033887638862,224.5300713454043
8.64,201.0,1.0,211.12349016630054,1.0208760781276995,213.31582267757722
9.6,201.0,1.0,201.14807282198853,1.0269376384353226,203.83929648467912
10.56,199.0,1.0,192.5962876070045,1.0361240963014389,196.0441098963727
11.52,197.0,1.0,185.36519765047592,1.048042299753599,189.76565084962968
12.48,196.0,2.0,178.16899169047346,1.0421843977778646,181.88815002968815
13.44,193.0,3.0,171.26758537446602,1.04820905961245,175.34731870610258
14.4,190.0,3.0,165.01643857507045,1.05778048554728,169.71685885073052
15.36,188.0,5.0,159.14855513010477,1.078245781010485,165.25765425170374
16.32,187.0,5.0,154.09563556441174,1.1395261072881087,164.494915372006
17.28,188.0,3.0,149.3132572814618,,
18.24,186.0,3.0,145.0434417683199,,
19.2,185.0,3.0,141.1414680382771,,
20.16,185.0,3.0,137.50345813833192,,
21.12,181.0,3.0,134.19419696842334,,
22.08,178.0,3.0,131.19023820391516,,
23.04,177.0,3.0,128.33549353160254,,
24.0,182.0,4.0,125.8567475346475,,
24.96,180.0,8.0,123.48815530244185,,
