r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.91,29.6,2.38,7.8608142071925355,1.0185765516991911,7.9334916470125005
1.81,44.6,2.4,12.710342245588826,1.007956372023791,12.760806172741795
2.73,50.4,2.86,14.559330341743058,1.003356014853541,14.583740543089966
3.64,56.8,3.43,19.560051124677564,1.001338818076169,19.573140420104867
4.55,60.7,2.98,21.655161047657902,1.0003621969700025,21.659082409471896
5.45,64.7,2.46,23.56630221311778,1.0001006055571964,23.567487633786154
6.36,68.0,2.38,27.495550549134308,1.000292280845054,27.49956846694052
7.28,71.5,2.52,33.43879333947324,1.0008149660602128,33.452416305307885
8.19,73.4,2.68,36.71330685187593,1.0016242332088405,36.74311024097003
9.09,74.0,2.83,37.45944473694185,1.002626710174052,37.508610024677424
10.0,73.8,3.22,38.33339144923131,1.0038146207051872,38.40643553102988
10.91,73.9,3.42,37.98251439807533,1.0052455058875236,38.08200285334875
