r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.74,145.0,6.8,202.95003744764375,1.0050042576682683,203.45721087343247
3.5,174.0,6.8,211.19050972995922,1.0002858870629427,211.22069588992926
5.24,194.0,6.4,213.28767076415832,1.0005727917479665,213.34874672833666
6.98,190.0,5.5,192.71068314963753,1.0026316970927034,192.96409460592693
8.81,186.0,5.8,179.1193973303841,1.005774209655678,179.63578944108312
10.9,188.0,7.0,167.31004303388366,1.0103422176173629,168.1729959986376
13.12,187.0,8.5,154.31524390027062,1.0163625689240374,155.57261820869303
15.33,179.0,12.6,141.67806358078164,1.0243633328277677,143.39355260992832
17.3,176.0,11.7,133.5532889898261,1.0348850395915319,135.8628254742945
19.05,167.0,13.5,127.33275344545095,1.0479041127836597,130.3469587867049
