r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.25,3.17,3.22,6.533306972735936,1.0222695841945342,6.60565342405412
0.5,10.5,3.32,13.589385563740548,1.0151536958280887,13.691963125269774
0.75,17.5,4.47,18.713508489858334,1.0083499064270958,18.791474099207846
1.0,22.7,4.96,25.25998020585131,1.0055715943081003,25.330251641796785
1.26,29.7,5.29,30.606306539665972,1.0031791429839338,30.65491884630635
1.5,34.5,4.7,31.54714725613078,1.0019059101210295,31.57719595903706
1.76,36.0,3.51,32.08111282359139,1.0009413142183836,32.09620847581017
2.01,37.3,3.45,31.11529527418951,1.0004399898681846,31.122139728732755
2.26,35.6,3.57,31.74703923202918,1.0001638929564922,31.749640683503458
2.51,34.9,3.88,33.65059434839153,1.0000845185886988,33.65201636871698
2.76,32.7,3.27,36.3584515621884,1.0001673408212057,36.36149356150215
3.01,32.8,3.21,38.39673163174178,1.0003616507958406,38.40367410838662
3.27,33.2,3.21,39.245815063519835,1.0006963766484898,39.25947761994306
3.51,32.1,3.23,39.91912448939731,1.0010854613518914,39.940783946782744
3.76,30.1,3.16,39.94081871970078,1.00149624778183,39.97068823153627
4.02,32.3,3.16,39.76549760785095,1.002079702339252,39.806826330349516
4.26,33.6,3.12,39.41788933974015,1.0026368351193462,39.469824363726104
4.52,35.1,3.12,39.323278093261756,1.0033202928327603,39.388506393073754
4.77,35.3,3.12,39.529616744916716,1.0039694532345893,39.60799452524085
5.02,35.2,3.13,39.62852507979574,1.0047522567207636,39.7225759361024
5.27,34.6,3.11,39.065094393844745,1.005497626331092,39.17232985651422
5.52,33.0,3.11,38.25611062301028,1.0063441695104205,38.37727038760815
