r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.26,16.0,5.09,8.56080603681686,1.028973900495029,8.68394045552705
0.44,18.9,4.44,13.899989208628904,1.0219684269813512,14.051840206412066
0.61,25.8,3.36,18.306307656105858,1.0207222337266846,18.49500888392587
0.79,35.8,3.79,21.501744115303765,1.014890137633398,21.66123456503255
1.01,44.1,7.91,24.66112122349671,1.011788513233794,24.80605431549037
5.26,59.65,0.98,31.69502326864582,1.0004218887986485,31.701708451264228
7.91,69.15,1.23,37.47802822988424,1.0035675218460223,37.54482055437846
10.52,76.95,0.54,41.62271014722612,1.0085126550873917,41.79949460586997
13.14,81.25,0.73,40.18765233252622,1.0150969650135644,40.48987174705606
15.82,84.45,1.31,39.25197192498741,1.0245580986376697,39.73102550181865
