r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.74,56.9,6.6,57.53,1.000509543801695,57.54465516083193
2.61,87.4,4.8,63.17,1.0003044935835381,63.179616697836074
3.5,92.1,5.7,61.1,1.0019371015177447,61.15914982042393
4.37,93.5,5.2,59.64642654845301,1.0044990832334006,59.78045308730065
5.24,98.2,4.4,59.98274418530716,1.0078950826065407,60.21906302330282
6.11,99.7,4.4,59.50775747749196,1.011984836562622,59.86329077190743
6.98,102.0,3.5,60.88311177986881,1.0168660888832544,61.394394944702384
7.85,107.0,4.4,63.027712159017796,1.0232995800401767,63.757743897998395
8.72,108.0,4.4,62.13607084455856,1.0326216447113679,63.14142795548586
9.6,110.0,4.4,61.47448657776655,1.036988037113243,62.60107389977524
10.47,113.0,4.4,62.55081933915814,1.0385145088065835,63.74399626419088
11.35,110.0,5.2,62.61798862946653,1.0462559885375398,64.04984628596348
12.19,108.0,5.7,61.86975432309393,1.0598720885923731,63.69496732244846
13.12,109.0,8.6,61.13476343292743,1.104228663305213,64.24180638024305
13.94,108.0,9.8,59.65506600448951,,
14.86,108.0,9.8,58.02080058048148,,
15.68,109.0,12.3,56.62515518742532,,
