r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
0.62,35.1,4.01,71.20472175354666,1.027686038114349,72.18368046276413
1.23,64.6,4.19,112.64443883299343,1.020788459138541,113.80926837629684
1.83,80.1,6.32,139.72563186473698,1.0155646981965527,140.80882688350255
2.47,113.0,10.4,159.1161164055986,1.0138579434421668,160.21483408163326
3.08,136.0,7.59,171.24374966695865,1.0100051692144396,172.09827890546904
3.68,150.0,7.75,180.90008955221666,1.0073122130333803,181.56027489269948
4.32,171.0,9.19,190.21,1.005504014050204,190.73274094989722
4.91,192.0,9.16,198.61010069983854,1.0045796486765501,199.06436344540177
5.53,197.0,9.96,213.09009385703504,1.0032295641211912,213.43391054714047
6.17,195.0,12.4,230.24,1.0023500428853973,230.5103781801039
6.78,196.0,7.09,253.17066437484416,1.0016963110495094,253.38530148828076
7.38,216.0,5.99,275.54207900064915,1.001279172209936,275.7182555636767
8.0,225.0,5.24,287.96,1.0008363648735716,288.0803946462949
8.62,240.0,6.15,290.86,1.000533555408369,290.9375846154964
9.23,247.0,4.37,295.7360703397541,1.0003145050221047,295.7825719234658
9.85,254.0,6.48,302.52658329475776,1.0001953682829376,302.5561339010761
10.43,257.0,7.41,308.54194803948457,1.0001105498892,308.55900220724817
11.05,273.0,5.38,313.37088329964547,1.0000926781101411,313.38540427382793
11.67,272.0,5.98,316.9943232930205,1.0001243435859155,317.014030785851
12.19,270.0,20.9,320.3239016995141,1.000176638601311,320.35219123329466
12.91,279.0,9.4,323.97946169471913,1.000292143505505,324.02678248668155
14.56,287.0,10.8,327.4628754530809,1.000733139525121,327.58289144849596
16.63,291.0,10.0,317.20679012278407,1.0015759687890284,317.4566457208332
17.77,286.0,9.67,311.0854778031273,1.0021418683400907,311.4184516699355
18.49,288.0,6.96,308.31840441335964,1.0025175910799846,308.7062702772796
20.24,289.0,6.63,304.3497317232266,1.0035123342584753,304.8837522142796
22.62,288.0,10.0,299.6502663105775,1.0050524273628125,300.4062931734232
24.89,269.0,8.23,291.30488839015385,1.0066829952532328,292.2766620971477
27.06,267.0,7.11,277.95413290685207,1.0084203093308453,279.121909689005
29.13,272.0,5.36,265.61041131702655,1.0101876785524402,266.95995958132767
31.3,274.0,5.78,254.5351956017085,1.0121037677945048,256.07097983698793
33.46,259.0,5.81,245.1955727577478,1.0143226937200123,246.9452605162442
35.53,272.0,6.69,234.76416293804297,1.0164120582133174,236.6828043162568
37.7,274.0,6.39,224.69732196891002,1.0189269582771106,226.8137728363145
39.87,272.0,5.59,217.75856584759185,1.0218618344245547,220.1259975586215
41.93,266.0,8.82,211.25280826535774,1.0244817599475822,213.8230923871857
