r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
9.93,377.0,10.3,330.0082477757185,1.000214979061841,330.0437183012192
10.05,377.0,19.7,330.60639875840275,1.0002079666728876,330.6407745276347
10.35,378.0,10.8,332.2614177120179,1.000159033144534,332.28783695070905
15.07,367.0,10.7,322.7986708460864,1.0007179949751766,322.9145339643646
20.09,364.0,6.67,309.82655567268597,1.0029679021182616,310.2859824872219
25.12,375.0,6.19,296.174322992389,1.0061123153926221,297.0780994912163
30.14,383.0,3.82,283.84565119092457,1.0100076604353139,285.26243079953923
35.17,378.0,2.21,264.0318734547024,1.014567725240224,265.94809184514185
40.19,364.0,4.0,246.4421209939567,1.01996179446177,248.8896804119787
45.21,349.0,3.0,232.41340451875834,1.0268311009584319,235.51071970752903
50.24,338.0,3.08,219.60726285803938,1.0371037171979327,223.64427972093395
55.26,332.0,2.19,208.7867768801463,1.0433013852170276,213.2592521845825
60.28,330.0,1.61,200.49830049155028,1.0434710563887253,204.80987820187266
65.31,329.0,2.2,191.80659373441782,1.05167162059575,196.69966041211646
70.33,330.0,3.53,184.4081218384917,1.0661471190356822,190.40950038959062
75.35,332.0,13.4,177.4456051864909,1.1070730368586692,186.703897621317
80.38,333.0,15.3,171.0187501416146,,
