r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
1.74,59.2,3.5,56.25,1.005109101267484,56.39351040438207
2.61,71.2,4.0,59.09,1.0016176621537376,59.137774515383114
3.5,84.5,4.4,62.05093391722642,1.0003113966509165,62.06059439172914
4.37,93.5,4.5,65.39440725322005,1.0001075156412171,65.3979226195473
5.24,97.5,3.5,66.8194320538569,1.0005265040855384,66.83702009110303
6.11,100.0,3.5,67.61448143704128,1.001395896384204,67.66165638502645
6.98,101.0,4.0,68.84792662092302,1.002515391307891,68.93446197562496
7.85,103.0,3.5,68.72155193241782,1.00385776651271,68.85398018691042
8.72,105.0,4.0,68.44422912123417,1.0054272300772595,68.62970909059942
9.6,110.0,4.9,68.9585382675706,1.0071581208760658,69.20490494928475
10.47,111.0,6.0,70.57971167410646,1.0090234978527617,70.89743447934129
