r_kpc,v_obs,v_err,v_baryon,w_ring,v_model
5.49,198.0,10.0,215.85462932260685,1.000122192739546,215.8678168540143
6.17,195.0,5.0,222.74844466348134,1.0001112768775204,222.76083769442386
6.92,194.0,4.0,226.13797160140976,1.000293058521456,226.17110500388242
7.69,195.0,3.0,227.14213831871882,1.000660715237285,227.2171640640102
8.36,195.0,3.0,225.69941005682756,1.0011209398943246,225.82587236402108
9.12,195.0,3.0,221.78880832900472,1.001710111296703,221.97836909442432
9.88,192.0,7.0,213.98334327699433,1.0024253699576988,214.24268051115638
10.56,188.0,8.0,203.82179324105653,1.0031602958066583,204.1436077635929
11.31,186.0,7.0,193.8722992074938,1.003969242092657,194.2566812042448
12.08,186.0,6.0,185.08774702826764,1.0049453846666263,185.5448476437206
12.77,186.0,5.0,178.37381814604964,1.0058517551148054,178.89495681550702
13.47,185.0,6.0,172.65772760001215,1.0067683328897825,173.24104473156936
14.17,180.0,10.0,167.52490949109625,1.0078078330602556,168.17764112689304
14.98,163.0,8.0,162.15571066108035,1.0090389196710605,162.88691826785308
15.68,162.0,6.0,157.76867908428466,1.0101425060757203,158.56674548427466
16.37,164.0,5.0,153.6407127033717,1.0113666679942677,154.51143687256717
17.19,166.0,5.0,149.16853455068866,1.0127612929159444,150.11730893101603
17.88,166.0,5.0,145.65736335661165,1.014044966001037,146.67667315123154
18.58,166.0,5.0,142.38798615051763,1.0154872011856109,143.4863455552597
19.39,166.0,5.0,138.98471390768123,1.0171174532144154,140.1691987433822
20.09,168.0,5.0,136.22694337024524,1.0186552585468296,137.49174624616822
20.79,172.0,5.0,133.59454554733887,1.0203842822027356,134.9492909563161
21.48,173.0,5.0,131.21915180338576,1.0219648516549198,132.65242872643645
22.3,171.0,5.0,128.69347341648682,1.0243260189774208,130.24936802916488
22.99,170.0,5.0,126.74445471104445,1.0262750759903536,128.3987684545337
23.69,172.0,5.0,124.9560086590477,1.0285450163537817,126.72689573402528
24.39,173.0,5.0,123.50005060727707,1.0310771569860895,125.4043837196513
25.2,176.0,5.0,121.79545393814993,1.0341591891310098,123.85820336609876
25.9,178.0,5.0,120.09645207082514,1.0374863999157014,122.32673485930238
26.59,180.0,6.0,118.45436674095218,1.041187523710154,120.86917367188803
27.41,180.0,8.0,116.55454731583835,1.0456683073961266,119.18626071580086
28.1,180.0,5.0,114.97151038409471,1.0431121662324536,117.42369495180041
28.8,180.0,5.0,113.47812167990797,1.0404707185220834,115.75161787266732
29.61,178.0,5.0,111.83732382348927,1.0407984016688592,114.09590947240046
30.31,174.0,5.0,110.56759290135605,1.0418446840461935,112.85721918313804
31.01,170.0,10.0,108.99726693821272,1.0433740171529795,111.33600071654779
